ID_NBH,ID_VOUCHER,NGAYDANGBANV
5084,169,5/2/2022 11:13
5087,3923,3/25/2020 8:34
5089,3956,3/14/2020 20:55
5091,3965,10/13/2020 4:50
5093,3501,10/17/2021 11:52
5094,151,8/28/2020 20:29
5095,2032,3/26/2020 18:42
5096,3766,9/18/2021 5:12
5099,114,4/14/2021 15:58
5100,1304,7/3/2020 6:48
5101,3523,9/4/2021 1:18
5102,1401,9/28/2020 17:13
5103,2317,6/16/2020 21:45
5105,767,4/21/2022 16:40
5106,1163,9/10/2022 16:29
5107,1471,10/21/2022 8:30
5108,3057,12/8/2021 1:05
5111,2914,6/28/2022 20:02
5112,3497,12/31/2022 11:11
5113,2305,10/29/2022 14:58
5119,3113,1/13/2021 9:18
5120,3140,9/15/2021 0:33
5122,1701,5/13/2022 4:27
5126,1958,3/20/2021 3:13
5127,3181,2/14/2020 9:36
5128,1881,10/30/2020 15:01
5130,41,3/6/2022 13:54
5131,3685,6/27/2020 21:05
5132,2066,8/15/2022 10:50
5133,508,1/12/2021 13:49
5134,2567,10/9/2022 11:17
5135,3683,9/6/2021 20:35
5136,763,3/22/2022 8:27
5137,1462,10/5/2022 0:19
5138,3735,10/27/2022 14:35
5139,3334,4/8/2020 6:59
5140,957,12/27/2021 14:39
5143,2323,4/15/2021 18:55
5145,1186,1/11/2020 21:05
5147,3950,6/21/2022 6:37
5151,2792,7/30/2022 6:02
5154,3105,10/5/2021 6:22
5155,3021,8/22/2021 15:00
5156,3499,3/2/2020 10:46
5160,1465,8/8/2020 0:05
5161,1953,7/15/2022 13:41
5164,109,12/23/2020 0:17
5165,1913,3/9/2022 14:13
5166,3211,1/4/2021 0:15
5168,1816,8/29/2021 1:38
5169,95,3/19/2020 21:03
5173,3157,2/12/2021 2:06
5177,3368,11/22/2022 0:37
5178,1386,3/26/2022 19:57
5179,2713,12/1/2020 11:08
5181,3367,10/21/2021 22:09
5182,1088,2/20/2021 7:36
5184,3791,7/10/2021 7:53
5185,3822,2/1/2022 19:52
5187,1487,10/11/2020 19:58
5195,3610,7/26/2021 22:43
5198,2418,5/26/2020 2:43
5200,3952,10/5/2021 22:45
5203,2272,7/4/2022 9:53
5205,2118,3/5/2022 15:40
5206,3764,2/17/2022 14:13
5209,42,8/8/2021 2:08
5212,1580,4/14/2022 19:44
5215,1082,6/14/2022 2:01
5217,1091,5/19/2022 12:53
5218,699,11/9/2022 2:45
5219,3032,5/18/2020 9:47
5221,3557,2/18/2020 19:15
5226,1334,7/30/2021 2:41
5227,1693,2/1/2022 2:08
5229,1702,3/31/2022 9:43
5230,1635,12/7/2022 14:10
5231,836,3/17/2020 4:11
5232,2823,8/6/2022 7:31
5233,146,11/12/2022 21:35
5234,38,7/25/2022 23:34
5237,1431,7/8/2022 14:17
5239,3013,10/4/2021 3:15
5240,831,12/30/2020 11:20
5245,2473,5/10/2022 2:42
5248,330,4/1/2021 7:15
5249,3682,10/8/2021 17:35
5250,2027,4/8/2021 13:31
5251,1485,7/17/2021 10:45
5252,2572,1/2/2020 23:33
5254,1498,9/4/2021 20:54
5255,200,8/12/2020 5:13
5256,2436,2/7/2021 2:03
5258,3453,2/20/2021 17:14
5259,3195,3/23/2020 9:47
5261,2955,1/27/2020 5:47
5262,2577,6/14/2021 7:46
5263,2283,8/27/2021 7:42
5266,3832,12/20/2020 5:18
5274,3959,9/23/2022 19:03
5275,2191,8/3/2020 18:02
5276,3340,12/28/2020 20:07
5280,1731,6/30/2020 13:52
5283,3811,10/19/2020 5:51
5284,480,8/11/2021 16:45
5285,3124,7/20/2020 18:40
5288,3053,5/22/2021 21:52
5290,3628,10/7/2022 9:49
5293,2009,11/2/2020 19:03
5297,2313,10/12/2020 16:01
5298,177,3/11/2020 9:05
5299,2779,6/23/2022 18:19
5300,393,10/19/2022 3:30
5302,2962,11/28/2022 18:21
5303,2782,11/16/2021 20:04
5305,1219,10/24/2020 6:01
5308,3309,6/10/2021 18:40
5309,2586,8/7/2020 22:27
5312,2644,8/1/2020 2:51
5313,422,8/12/2022 3:43
5314,1600,1/3/2020 16:01
5316,3919,9/28/2021 17:15
5317,3089,5/17/2022 8:30
5318,2759,4/28/2020 13:50
5321,2290,2/20/2022 11:38
5323,3038,5/15/2021 15:00
5325,3829,5/14/2020 1:25
5333,1241,4/29/2022 10:18
5335,2341,8/31/2022 12:57
5336,730,6/4/2022 20:42
5337,3952,4/5/2021 22:59
5338,703,7/15/2021 5:19
5340,246,3/27/2020 22:30
5341,1534,6/23/2021 1:03
5346,2510,7/6/2022 21:25
5347,1155,11/7/2022 22:18
5348,3679,9/24/2020 11:15
5350,2229,1/29/2021 19:26
5353,740,1/13/2020 23:17
5356,1647,6/14/2022 23:45
5360,2249,3/8/2022 19:51
5362,1096,8/19/2021 1:47
5363,952,6/12/2021 20:58
5364,3918,7/26/2021 23:04
5367,1553,8/7/2021 16:26
5369,2845,6/24/2021 12:38
5373,3732,6/15/2020 22:43
5376,1925,4/17/2021 14:02
5378,3614,1/9/2021 23:35
5379,3787,10/11/2020 15:39
5383,3933,8/13/2020 11:09
5384,1417,11/26/2020 15:05
5386,1409,4/23/2020 21:32
5389,3626,8/22/2020 15:20
5390,1983,3/30/2020 17:56
5391,503,11/26/2021 22:47
5392,2359,12/31/2021 5:30
5393,581,9/29/2022 16:10
5396,2891,6/23/2021 22:47
5399,3795,4/9/2020 1:30
5400,10,2/5/2021 16:00
5401,3261,7/22/2020 21:19
5404,1620,7/5/2020 20:44
5408,3991,9/10/2021 12:29
5411,3433,8/14/2022 15:17
5412,3256,6/19/2021 13:17
5413,3926,10/4/2021 0:46
5414,1361,9/5/2021 19:05
5417,1688,11/27/2021 16:27
5418,2020,7/14/2021 10:04
5419,1428,7/18/2020 11:55
5420,429,1/15/2022 9:38
5421,2880,5/7/2020 21:51
5422,378,11/18/2020 6:14
5423,1286,7/15/2022 0:43
5425,1327,10/10/2021 12:10
5426,1917,2/11/2022 14:00
5427,2858,9/19/2020 17:23
5428,3639,8/27/2020 18:35
5429,3083,5/8/2020 23:31
5431,3295,1/17/2020 13:46
5433,2878,1/11/2022 14:08
5434,2430,6/3/2022 6:58
5435,3863,11/11/2022 11:17
5436,1218,11/6/2022 12:12
5437,1975,10/28/2021 5:15
5439,1290,6/9/2020 16:52
5441,3623,12/1/2021 21:39
5443,1509,11/20/2022 10:17
5444,2974,12/30/2021 11:00
5449,3130,8/29/2020 17:55
5452,3714,2/28/2021 10:45
5453,292,6/23/2022 22:26
5455,3663,9/8/2022 7:34
5456,653,5/29/2020 13:59
5458,399,5/25/2021 13:15
5459,596,2/26/2021 10:09
5461,667,8/6/2021 16:24
5462,867,12/3/2020 6:01
5465,2069,8/6/2022 15:43
5467,3922,8/14/2020 8:42
5469,691,11/11/2020 17:13
5472,2346,7/17/2021 4:33
5473,1972,9/4/2022 8:33
5475,3014,11/5/2020 9:47
5477,1831,5/6/2020 15:10
5478,451,3/29/2022 13:29
5479,2614,11/8/2020 22:43
5482,2088,3/9/2022 19:28
5483,1789,2/14/2020 21:42
5484,3199,1/19/2022 20:19
5485,2492,12/29/2020 18:04
5488,3453,7/14/2022 18:35
5489,1336,12/9/2022 19:27
5490,2847,2/10/2021 3:39
5491,3355,7/23/2021 21:35
5492,498,5/4/2021 18:03
5497,2488,1/29/2022 19:06
5501,3387,12/20/2022 2:58
5502,355,8/6/2022 5:47
5503,2382,4/1/2020 20:08
5505,2051,12/8/2021 20:56
5506,1486,9/19/2020 0:56
5507,225,9/22/2022 4:56
5508,1651,12/20/2021 5:21
5509,2579,4/25/2020 17:07
5511,2942,5/10/2022 9:55
5513,1937,7/31/2021 5:32
5514,717,5/1/2021 12:44
5518,2673,4/23/2021 23:21
5520,3366,1/20/2021 5:05
5521,3673,4/18/2020 23:07
5522,3293,1/28/2022 11:47
5523,556,1/12/2022 0:55
5524,229,1/15/2021 4:38
5525,2441,5/13/2022 9:19
5527,58,4/18/2022 17:38
5528,344,6/26/2021 23:31
5532,2175,4/16/2020 17:51
5533,576,10/17/2021 6:21
5534,3516,3/20/2020 5:25
5537,3059,6/4/2021 17:22
5538,1185,4/19/2020 9:23
5542,830,3/18/2022 15:55
5543,3091,3/26/2022 18:04
5553,976,4/18/2021 0:20
5556,113,9/14/2020 21:30
5557,2115,8/13/2021 9:14
5559,3531,12/16/2020 15:56
5560,748,8/11/2022 6:49
5563,909,6/26/2022 1:53
5566,1194,8/31/2022 6:56
5568,1961,9/22/2021 19:52
5569,1392,12/31/2020 1:50
5571,3618,2/8/2022 19:08
5572,2763,12/11/2022 21:00
5575,3186,3/19/2020 7:23
5576,3966,3/30/2022 0:48
5578,165,8/3/2020 4:47
5580,3260,11/9/2021 13:35
5581,3465,8/19/2022 19:56
5586,2112,5/1/2022 6:20
5587,948,10/22/2020 17:37
5588,1198,4/16/2021 8:57
5590,3162,10/27/2022 7:35
5592,660,1/9/2022 16:11
5593,2111,6/20/2020 21:19
5595,3819,12/2/2021 10:27
5596,1774,11/26/2020 20:03
5597,3608,11/4/2020 1:18
5599,1807,7/19/2022 13:05
5602,126,12/1/2022 19:10
5603,2971,1/22/2022 2:02
5606,2484,4/13/2021 19:43
5607,3805,11/27/2021 22:54
5608,3660,12/14/2022 19:29
5609,992,11/27/2021 13:55
5612,3571,9/12/2022 2:08
5614,2094,10/4/2021 14:39
5618,1754,12/10/2021 15:58
5619,3125,6/3/2020 9:50
5622,3715,3/24/2020 23:43
5623,3430,9/20/2021 2:21
5624,1180,1/7/2022 16:33
5625,974,4/26/2020 1:30
5627,3126,5/20/2021 9:10
5628,1552,3/17/2020 23:47
5631,2402,6/30/2021 5:59
5632,3366,8/27/2021 8:58
5633,2689,12/14/2022 1:42
5634,2029,7/22/2021 1:43
5635,404,1/25/2022 17:26
5636,494,12/6/2020 6:33
5637,3800,4/15/2021 4:13
5638,1504,1/17/2020 22:03
5639,1010,9/12/2022 19:29
5642,885,5/15/2022 9:19
5643,1474,5/27/2021 17:17
5644,1659,4/27/2022 5:26
5648,3213,4/2/2021 4:18
5650,3986,1/3/2020 22:23
5652,441,5/5/2020 0:07
5654,3491,11/21/2022 11:58
5656,2964,6/10/2020 22:48
5658,3131,7/27/2020 4:20
5662,70,10/16/2021 5:59
5666,466,3/8/2022 21:02
5668,259,8/1/2020 3:19
5672,2748,9/13/2021 21:56
5674,2151,9/11/2020 7:03
5675,158,11/17/2021 17:14
5676,3078,4/8/2021 7:13
5678,3555,3/17/2020 22:22
5680,291,9/26/2020 19:54
5681,1916,10/6/2022 6:53
5682,3733,12/30/2022 1:38
5683,1411,3/10/2020 4:25
5684,3406,3/2/2021 16:55
5687,3479,7/16/2022 1:34
5688,3901,1/11/2021 21:28
5689,2643,8/10/2022 0:09
5690,235,5/4/2020 5:44
5693,2988,12/14/2020 10:27
5694,2403,8/9/2022 17:31
5697,1579,8/15/2022 0:12
5698,258,1/6/2021 0:10
5700,1527,6/16/2020 4:19
5704,1066,4/8/2020 2:12
5706,2104,9/17/2021 4:59
5707,3604,5/27/2021 17:36
5709,3443,5/20/2021 0:43
5715,88,2/27/2020 2:17
5717,1461,2/21/2021 6:41
5721,55,6/15/2020 21:14
5723,3944,7/28/2020 18:07
5727,1458,9/11/2022 13:18
5729,780,5/26/2020 10:53
5730,1640,7/10/2022 15:48
5732,3384,8/25/2020 6:08
5734,2478,6/1/2021 21:42
5736,3470,4/13/2022 16:16
5738,2668,10/18/2020 21:40
5739,474,9/2/2020 5:41
5740,147,8/8/2021 6:26
5741,1649,4/28/2022 20:17
5742,2290,8/8/2022 12:18
5744,2812,1/18/2020 20:00
5746,208,5/29/2021 21:40
5747,3214,12/18/2020 2:58
5748,3714,2/26/2020 1:14
5749,1472,5/8/2020 1:22
5750,180,12/26/2022 10:01
5751,3993,11/7/2022 0:00
5752,3519,9/24/2022 4:01
5754,1401,4/23/2022 18:46
5756,2793,10/20/2021 15:57
5757,1376,4/22/2021 2:51
5758,3584,3/21/2022 17:30
5759,3075,8/20/2020 19:59
5762,190,11/16/2022 21:02
5763,1179,9/10/2022 1:15
5765,2377,2/26/2020 14:38
5769,989,3/14/2021 16:54
5770,3512,12/5/2022 1:38
5775,3176,4/10/2022 7:47
5777,125,4/7/2022 13:44
5779,2988,8/26/2022 15:05
5783,1942,9/7/2022 2:14
5790,2795,7/11/2022 22:50
5791,1577,8/18/2022 22:16
5795,528,9/13/2020 12:21
5796,185,7/5/2020 20:34
5797,2044,1/12/2020 21:52
5802,2127,10/16/2020 2:24
5804,3709,11/2/2022 11:06
5805,1471,8/14/2020 10:32
5808,2588,5/12/2020 7:06
5810,3929,10/28/2022 15:01
5811,2786,12/2/2021 15:36
5813,2474,10/30/2021 2:23
5817,1161,12/25/2020 18:12
5818,439,4/16/2021 5:25
5819,905,12/28/2022 15:07
5820,242,7/17/2022 17:21
5823,3921,5/2/2021 5:47
5825,3527,1/3/2020 16:44
5826,3250,7/25/2020 19:05
5827,1760,7/22/2022 10:45
5830,2102,2/23/2022 23:21
5831,805,4/20/2021 10:55
5834,405,11/15/2020 21:58
5835,2673,10/10/2021 2:38
5837,589,12/5/2020 23:56
5838,2523,9/7/2021 5:55
5842,3959,6/8/2020 15:41
5844,1438,5/3/2022 16:08
5845,1770,10/13/2020 12:02
5846,1253,3/12/2020 1:34
5847,3701,11/3/2021 7:18
5848,2683,11/16/2021 18:09
5850,3612,10/1/2022 9:14
5854,2428,2/23/2021 6:41
5855,3706,5/31/2021 3:21
5857,1746,5/17/2020 5:37
5858,3554,5/24/2021 1:55
5859,1875,10/3/2021 3:53
5862,3862,8/21/2022 5:37
5863,2421,9/4/2020 20:24
5864,2675,3/26/2021 21:36
5865,1258,6/23/2020 6:22
5866,2509,2/23/2020 5:21
5868,1745,5/16/2021 21:08
5871,3171,6/21/2020 18:33
5875,155,12/14/2021 1:10
5878,2680,9/5/2021 4:39
5880,2693,11/19/2020 16:25
5882,3364,12/1/2022 7:41
5883,2875,3/2/2022 20:33
5885,2928,3/3/2020 18:30
5886,1621,3/3/2022 2:46
5888,214,9/10/2022 9:44
5890,3098,7/24/2020 13:24
5892,1031,10/27/2021 14:46
5893,472,12/6/2020 15:40
5898,1015,12/18/2020 12:38
5899,3911,3/3/2020 19:57
5900,3383,10/26/2022 1:36
5902,2981,10/11/2021 1:03
5904,1446,1/4/2021 20:27
5906,3573,3/3/2022 7:24
5907,2871,2/3/2021 4:45
5909,3521,12/20/2021 10:12
5910,3723,12/14/2020 3:08
5911,3906,6/10/2022 7:27
5912,3645,4/4/2020 1:22
5914,597,2/3/2020 8:37
5915,1644,3/9/2022 22:20
5916,3979,6/4/2021 0:34
5918,2621,3/5/2021 23:12
5919,808,2/1/2022 6:58
5920,3710,2/13/2021 4:16
5923,1067,11/28/2020 15:11
5924,3759,8/24/2020 6:12
5927,3682,3/10/2020 16:32
5929,3646,10/29/2022 0:09
5931,1207,6/7/2021 19:14
5932,2773,12/3/2022 16:43
5933,2175,4/9/2021 6:41
5942,1655,8/13/2020 17:22
5945,2660,2/16/2021 7:25
5946,3240,5/8/2022 14:08
5948,1806,9/12/2020 4:46
5949,2889,1/6/2022 9:19
5954,510,3/27/2021 15:45
5955,2613,1/21/2021 18:03
5957,586,3/22/2020 3:12
5960,1092,8/18/2021 7:28
5962,2540,9/12/2022 4:56
5963,1499,8/10/2021 23:40
5965,3623,3/1/2021 20:05
5966,2450,9/16/2020 9:28
5967,2558,10/20/2022 23:55
5968,1086,7/10/2021 23:38
5969,2055,9/8/2020 3:57
5970,3970,4/16/2021 5:02
5971,3431,1/4/2020 5:09
5972,1751,8/16/2022 10:20
5973,1159,6/28/2022 12:28
5974,3424,3/18/2022 10:20
5975,3232,8/3/2020 9:24
5976,1366,6/23/2020 18:09
5977,1283,11/2/2022 8:13
5979,1072,3/14/2022 3:32
5980,545,2/4/2021 20:46
5981,2106,12/9/2021 21:43
5983,1224,9/10/2021 7:19
5985,1880,4/10/2021 8:17
5988,2980,4/11/2021 13:32
5992,3696,5/31/2020 15:58
5993,3831,4/22/2022 22:00
5994,1390,6/5/2022 7:13
5995,607,6/26/2021 7:06
5996,3146,7/27/2022 0:21
6000,2646,1/29/2021 4:51
6001,1071,11/4/2022 19:33
6004,3845,11/20/2021 8:23
6007,2289,6/18/2020 15:36
6008,1453,10/3/2021 3:08
6009,2606,8/3/2020 22:33
6010,3729,1/18/2021 11:15
6012,618,11/12/2021 4:21
6015,2689,12/20/2021 0:50
6017,71,1/15/2022 1:12
6018,3719,11/16/2020 10:06
6023,2629,12/15/2022 5:25
6025,3170,10/28/2022 19:58
6026,2257,12/21/2021 18:49
6027,2131,4/20/2021 18:17
6029,3248,10/24/2020 14:35
6030,2125,11/14/2022 15:11
6031,3500,5/24/2020 5:19
6032,1657,10/21/2021 5:47
6033,1359,1/28/2022 20:34
6043,555,4/3/2020 4:45
6045,1416,5/16/2022 20:28
6046,2838,7/7/2022 17:54
6047,463,9/16/2022 5:41
6049,1440,11/19/2022 21:40
6050,845,4/30/2022 1:07
6052,3452,9/18/2020 5:57
6053,3315,7/21/2020 2:09
6055,863,10/28/2022 21:57
6057,2997,2/14/2020 7:19
6058,3955,11/24/2021 13:01
6059,1338,3/24/2021 14:56
6060,412,9/16/2020 9:05
6061,2886,6/8/2022 5:19
6062,94,5/12/2020 17:43
6063,1443,1/26/2020 9:59
6064,372,1/10/2021 18:57
6067,3837,11/19/2022 19:19
6068,868,12/24/2022 6:58
6069,2021,11/27/2022 23:47
6072,1463,11/8/2020 3:01
6073,3651,9/25/2021 3:26
6074,2296,3/4/2021 22:01
6076,279,5/16/2022 23:56
6078,197,12/18/2022 16:12
6079,2434,2/19/2020 14:42
6081,3235,6/8/2021 19:05
6082,2334,4/25/2020 16:17
6084,2010,2/12/2022 23:27
6085,559,6/9/2022 21:15
6088,1723,2/10/2021 4:00
6089,3192,2/13/2022 1:22
6091,241,5/22/2022 19:28
6093,2956,9/16/2021 0:09
6096,1306,12/12/2021 16:22
6098,3951,3/3/2020 11:23
6099,708,10/13/2022 9:39
6100,1049,8/18/2022 22:52
6101,1239,5/2/2022 6:01
6102,4,2/28/2021 10:30
6103,3569,5/10/2022 19:27
6104,2915,7/5/2020 16:16
6105,3119,5/7/2022 20:09
6108,2649,5/25/2022 3:33
6112,189,4/15/2022 16:31
6114,1441,11/4/2022 19:39
6117,2292,3/4/2022 12:59
6119,3285,9/2/2020 4:57
6120,1943,5/12/2022 0:04
6122,3882,9/29/2021 23:55
6123,3650,5/1/2021 5:08
6125,2005,6/2/2020 10:57
6128,1406,2/17/2021 18:20
6130,2091,12/29/2022 2:21
6132,2250,1/15/2020 6:20
6134,2471,7/5/2021 10:54
6135,255,1/23/2022 9:35
6136,2279,9/4/2020 2:00
6137,2905,11/13/2020 7:50
6139,2388,7/5/2021 21:22
6141,2465,12/2/2020 2:32
6142,3874,12/4/2020 14:18
6143,2621,12/18/2022 5:12
6146,2807,7/21/2020 18:51
6147,232,1/24/2021 11:11
6148,3667,4/7/2021 13:09
6151,3062,4/20/2021 16:06
6153,2081,4/10/2021 0:36
6155,1817,12/31/2022 0:55
6157,2499,9/3/2021 17:50
6158,1248,12/20/2020 11:30
6160,3024,7/27/2021 21:06
6161,3414,12/29/2022 7:44
6165,3897,6/4/2020 12:19
6167,2233,3/29/2022 8:59
6169,1696,8/1/2021 5:32
6170,1996,1/11/2020 14:07
6172,3038,1/25/2022 9:23
6173,2038,6/19/2020 2:08
6175,2179,8/27/2020 5:31
6176,3466,4/8/2021 20:52
6179,2668,3/21/2021 16:21
6180,794,11/20/2021 10:00
6183,3335,9/5/2021 2:19
6184,2484,3/28/2021 22:36
6186,3742,10/3/2020 9:12
6188,2200,11/18/2020 5:21
6191,3218,10/19/2020 12:09
6197,1974,7/4/2021 13:15
6198,1627,3/3/2020 13:36
6203,1822,10/15/2020 9:44
6207,690,5/26/2021 20:10
6208,2316,5/31/2021 11:35
6209,2262,5/30/2022 8:16
6213,442,6/7/2021 6:20
6214,935,12/13/2021 13:54
6215,3481,6/19/2022 5:55
6217,2063,4/19/2020 6:38
6219,904,5/31/2020 13:42
6220,759,7/10/2020 17:21
6222,3707,8/6/2020 12:14
6224,2681,6/26/2021 0:04
6225,2966,11/22/2020 4:23
6226,1231,10/4/2022 17:58
6228,2452,5/31/2020 6:26
6229,1282,5/6/2021 8:20
6230,3172,9/10/2020 0:11
6231,2187,4/22/2021 16:44
6234,2253,8/21/2022 13:48
6235,3961,9/24/2020 23:04
6237,587,1/21/2021 11:21
6238,3761,2/22/2022 4:36
6239,3818,6/18/2022 0:37
6240,353,7/23/2022 14:53
6242,122,6/29/2020 6:42
6246,3297,5/23/2022 14:03
6250,1860,12/24/2020 8:21
6251,2554,5/7/2022 19:19
6254,1948,2/10/2022 12:55
6258,1530,1/16/2021 9:45
6259,2250,5/14/2020 10:04
6260,2496,3/28/2021 5:23
6261,2994,10/17/2022 15:13
6262,2053,7/5/2021 22:16
6263,2563,3/27/2020 4:09
6264,3711,5/19/2022 9:12
6265,2553,10/15/2020 13:07
6271,3888,12/12/2022 10:21
6273,1041,3/22/2021 18:55
6274,3487,7/11/2022 8:27
6275,2765,8/26/2022 21:28
6276,3928,5/12/2022 1:02
6278,1203,6/18/2022 18:32
6279,1828,3/31/2020 10:45
6281,1922,9/5/2021 1:11
6283,1583,6/30/2021 19:26
6285,884,10/30/2022 19:08
6286,3472,3/1/2021 22:49
6291,949,8/22/2020 5:59
6292,832,4/1/2022 22:43
6293,3756,1/29/2020 5:53
6298,634,4/11/2021 14:02
6299,3518,4/20/2020 11:43
6302,3632,11/29/2020 8:06
6303,2367,9/18/2021 18:33
6305,276,2/14/2022 8:43
6307,2811,9/18/2020 18:15
6313,1513,4/16/2020 17:49
6314,3778,3/26/2021 17:00
6317,1667,9/23/2020 15:52
6318,2254,12/6/2021 12:05
6320,3196,4/15/2021 5:51
6324,3252,11/22/2021 19:18
6325,3998,10/31/2022 20:09
6326,2146,12/30/2021 10:42
6328,2114,10/14/2020 11:45
6329,762,3/9/2020 2:44
6330,1185,3/30/2022 17:30
6331,2136,2/9/2021 14:07
6332,2806,4/10/2021 12:52
6335,2169,8/28/2020 9:03
6337,3551,8/30/2021 23:07
6339,3840,6/26/2021 6:50
6341,1385,6/14/2020 20:34
6344,524,5/25/2021 7:09
6345,3986,8/20/2020 1:30
6349,2817,6/25/2022 14:29
6350,471,2/21/2021 19:06
6351,312,5/5/2022 23:38
6353,2535,9/2/2022 1:26
6358,2566,3/31/2020 3:59
6359,2642,10/29/2021 11:13
6360,1506,6/15/2021 6:08
6366,2678,10/25/2022 15:31
6367,3750,12/13/2022 11:37
6371,1414,3/30/2020 2:02
6372,3005,12/27/2022 7:46
6375,805,4/19/2021 8:02
6376,2013,8/31/2022 3:30
6378,2153,7/2/2022 15:41
6380,2550,7/21/2020 23:30
6381,932,12/31/2022 14:09
6383,816,2/25/2021 6:26
6385,1021,10/25/2021 22:56
6386,2004,5/18/2021 0:40
6390,1872,6/30/2021 3:53
6395,3971,10/10/2021 23:28
6397,2195,5/28/2022 17:30
6399,3565,7/8/2020 8:10
6404,3305,1/19/2022 13:55
6407,2609,8/10/2021 16:19
6408,543,8/4/2020 8:35
6411,1802,5/16/2021 0:27
6412,2361,9/19/2022 8:00
6416,89,10/10/2020 20:31
6419,1561,4/6/2020 3:50
6420,3640,6/9/2020 22:17
6425,3864,8/29/2022 12:34
6426,2539,11/24/2020 17:45
6427,3641,3/31/2022 11:14
6428,1838,12/31/2022 21:43
6429,1938,11/6/2020 18:52
6432,3897,12/23/2020 14:24
6435,3918,12/25/2022 8:31
6436,1956,8/7/2020 11:44
6439,1991,8/8/2021 0:21
6440,3974,4/28/2022 7:36
6441,3789,1/12/2021 23:30
6442,2347,9/27/2022 4:36
6448,3975,7/3/2022 5:11
6451,546,3/5/2022 20:06
6452,48,8/8/2021 18:41
6453,2950,4/25/2022 21:46
6455,3889,4/3/2022 0:18
6456,2656,3/26/2021 8:32
6457,3713,2/2/2020 17:37
6458,1484,5/5/2020 16:18
6459,387,5/19/2020 0:42
6462,2915,2/28/2022 23:27
6463,621,8/26/2021 19:12
6464,681,10/30/2021 11:11
6465,9,2/16/2022 17:25
6466,2207,2/21/2021 5:14
6470,2140,1/5/2022 5:45
6471,2600,3/3/2022 11:24
6474,1339,6/7/2020 9:17
6475,3033,7/8/2021 17:00
6476,1364,5/16/2022 2:59
6478,3120,9/30/2021 19:19
6480,3034,8/9/2022 23:31
6486,3630,2/21/2021 12:41
6487,2985,2/11/2021 21:45
6488,1936,1/1/2022 14:04
6489,1094,5/23/2022 2:53
6490,1551,1/27/2021 4:39
6491,3534,8/27/2021 22:22
6493,3100,6/29/2020 5:55
6496,2135,10/29/2020 1:44
6499,3838,10/22/2022 13:39
6501,1794,11/3/2022 3:41
6502,3530,7/24/2020 22:07
6503,3217,6/25/2021 17:06
6505,3330,1/17/2022 9:09
6507,3019,5/25/2022 15:07
6508,3359,4/15/2020 16:37
6510,885,4/20/2021 10:19
6512,1738,6/15/2021 1:30
6515,637,1/26/2021 17:18
6520,3101,2/20/2020 4:31
6521,723,10/8/2022 4:02
6522,2299,10/25/2021 5:17
6523,1636,8/23/2021 1:36
6526,3249,4/9/2021 16:06
6532,3794,5/15/2022 11:19
6534,3708,9/27/2021 21:28
6535,2633,5/27/2020 13:07
6537,753,3/7/2022 22:33
6539,3429,1/25/2022 7:11
6541,3075,9/8/2020 22:33
6542,1061,5/13/2020 15:37
6546,3747,1/2/2022 14:53
6548,2678,2/22/2022 2:47
6550,2994,8/5/2022 21:10
6552,1444,8/9/2021 2:37
6553,772,7/13/2022 7:03
6554,1229,12/29/2021 23:25
6556,82,5/25/2020 16:41
6558,1288,2/16/2021 1:42
6559,2598,11/20/2021 21:51
6561,3743,8/8/2021 20:28
6563,3605,9/21/2022 10:51
6565,320,9/19/2020 16:55
6567,3060,6/30/2022 7:37
6569,397,11/21/2021 6:57
6570,971,7/28/2021 5:42
6571,612,12/23/2020 22:33
6576,454,11/13/2021 21:14
6578,3562,2/4/2021 18:50
6579,3574,6/3/2020 21:34
6580,1190,4/26/2021 19:02
6581,811,10/29/2021 12:10
6582,2557,8/4/2020 10:56
6584,2556,4/28/2022 9:47
6585,3777,10/28/2022 11:43
6589,3348,2/4/2020 8:15
6591,3087,4/8/2020 11:22
6594,1935,7/17/2022 17:05
6595,1612,5/16/2020 2:09
6603,2859,11/23/2022 20:31
6606,3707,8/1/2020 4:59
6608,2670,8/23/2022 4:13
6613,1308,2/18/2020 3:42
6614,1069,11/12/2020 2:42
6615,3672,5/31/2020 19:53
6616,2705,12/28/2022 5:51
6617,153,10/4/2021 17:33
6618,2832,12/21/2022 15:21
6620,3457,10/12/2021 8:12
6625,3545,10/11/2021 1:38
6626,2923,10/1/2020 11:41
6627,1835,3/14/2021 15:38
6628,571,8/24/2021 22:47
6629,357,7/18/2021 5:59
6630,1836,7/8/2022 16:35
6633,2918,8/2/2020 10:47
6635,3586,10/23/2022 19:32
6636,917,7/23/2021 18:24
6641,3590,3/9/2021 4:21
6647,728,9/27/2021 0:25
6649,2943,7/21/2022 0:34
6650,1710,10/17/2022 0:18
6652,2235,12/15/2020 4:37
6655,2820,8/3/2022 1:41
6656,1509,4/6/2022 3:45
6657,212,1/24/2020 22:39
6661,3316,9/19/2021 4:05
6662,2412,2/20/2021 23:04
6663,251,12/24/2020 4:09
6664,2449,10/13/2020 2:15
6668,1464,12/2/2022 3:57
6669,3156,11/27/2020 22:33
6671,2663,7/21/2022 17:09
6675,263,1/20/2022 5:20
6676,3613,5/13/2022 22:34
6677,3586,1/7/2020 7:46
6678,31,6/24/2022 17:34
6680,3567,12/27/2021 13:38
6681,2142,12/7/2020 7:01
