ID_DH,ID_SP,SL_SPMUA,GIA_SP
3726,7118,2,1128000
3727,4272,4,1279000
3728,6044,2,54000
3729,5055,9,2062000
3730,1207,1,1211000
3731,8526,3,2536000
3732,7940,4,1950000
3733,680,2,684000
3734,1344,10,1348000
3735,2493,8,2497000
3736,6981,6,991000
3737,6814,7,824000
3738,762,7,766000
3739,9228,2,241000
3740,7885,4,1895000
3741,4146,9,1153000
3742,4455,3,1462000
3743,8727,1,2737000
3744,1978,6,1982000
3745,9161,3,174000
3746,7461,7,1471000
3747,6469,5,479000
3748,1693,6,1697000
3749,8019,1,2029000
3750,6724,1,734000
3751,4254,6,1261000
3752,8779,2,2789000
3753,3950,3,957000
3754,4230,10,1237000
3755,3627,9,634000
3756,3976,2,983000
3757,8114,2,2124000
3758,2335,5,2339000
3759,9078,8,91000
3760,8749,4,2759000
3761,4605,2,1612000
3762,6058,4,68000
3763,9776,9,789000
3764,159,3,163000
3765,6650,10,660000
3766,6505,4,515000
3767,9766,3,779000
3768,8001,1,2011000
3769,479,3,483000
3770,2009,5,2013000
3771,5870,1,2877000
3772,2463,1,2467000
3773,8702,1,2712000
3774,7583,3,1593000
3775,6247,1,257000
3776,5536,10,2543000
3777,4437,9,1444000
3778,4485,4,1492000
3779,8636,2,2646000
3780,3607,1,614000
3781,5225,5,2232000
3782,8101,1,2111000
3783,3951,2,958000
3784,365,8,369000
3785,8833,6,2843000
3786,110,6,114000
3787,3466,1,473000
3788,9037,2,50000
3789,8442,1,2452000
3790,955,6,959000
3791,478,7,482000
3792,701,6,705000
3793,7097,10,1107000
3794,6532,9,542000
3795,5760,7,2767000
3796,4658,4,1665000
3797,3763,7,770000
3798,5510,8,2517000
3799,1660,6,1664000
3800,1884,6,1888000
3801,5600,1,2607000
3802,7223,7,1233000
3803,5083,5,2090000
3804,6998,10,1008000
3805,8225,9,2235000
3806,4951,4,1958000
3807,86,4,90000
3808,809,3,813000
3809,3313,2,320000
3810,415,10,419000
3811,5944,2,2951000
3812,2198,3,2202000
3813,224,5,228000
3814,9725,2,738000
3815,6422,9,432000
3816,2220,2,2224000
3817,3760,2,767000
3818,940,6,944000
3819,155,2,159000
3820,4958,2,1965000
3821,8042,2,2052000
3822,1564,7,1568000
3823,6490,10,500000
3824,3823,8,830000
3825,5307,10,2314000
3826,262,6,266000
3827,6172,2,182000
3828,9683,3,696000
3829,4110,7,1117000
3830,9763,6,776000
3831,2615,10,2619000
3832,4131,7,1138000
3833,999,2,1003000
3834,3057,10,64000
3835,8904,3,2914000
3836,3185,2,192000
3837,1333,5,1337000
3838,4993,3,2000000
3839,1611,2,1615000
3840,2495,3,2499000
3841,9666,6,679000
3842,832,10,836000
3843,8123,4,2133000
3844,7376,1,1386000
3845,8710,8,2720000
3846,2113,10,2117000
3847,6937,6,947000
3848,570,7,574000
3849,2204,6,2208000
3850,1107,2,1111000
3851,8278,5,2288000
3852,3310,6,317000
3853,5159,7,2166000
3854,1222,4,1226000
3855,4568,7,1575000
3856,4894,8,1901000
3857,4161,6,1168000
3858,8923,4,2933000
3859,4287,2,1294000
3860,476,2,480000
3861,2234,1,2238000
3862,3961,9,968000
3863,1678,4,1682000
3864,3620,5,627000
3865,2500,10,2504000
3866,2775,2,2779000
3867,9628,3,641000
3868,1319,6,1323000
3869,5087,6,2094000
3870,5363,3,2370000
3871,2442,4,2446000
3872,8687,4,2697000
3873,4929,1,1936000
3874,568,7,572000
3875,7659,9,1669000
3876,3389,10,396000
3877,4882,2,1889000
3878,557,8,561000
3879,2754,7,2758000
3880,7275,5,1285000
3881,145,10,149000
3882,1681,8,1685000
3883,539,4,543000
3884,4737,2,1744000
3885,7121,6,1131000
3886,5682,8,2689000
3887,1377,6,1381000
3888,5134,2,2141000
3889,9848,6,861000
3890,1125,2,1129000
3891,347,1,351000
3892,8863,1,2873000
3893,9796,6,809000
3894,341,3,345000
3895,3021,2,28000
3896,6776,3,786000
3897,5283,6,2290000
3898,4296,9,1303000
3899,9681,6,694000
3900,3278,9,285000
3901,1655,3,1659000
3902,9866,5,879000
3903,6379,5,389000
3904,8660,6,2670000
3905,9477,9,490000
3906,3060,7,67000
3907,3747,5,754000
3908,854,1,858000
3909,2048,10,2052000
3910,4111,6,1118000
3911,7193,10,1203000
3912,7782,4,1792000
3913,6853,8,863000
3914,4724,2,1731000
3915,2473,7,2477000
3916,7139,2,1149000
3917,9646,10,659000
3918,4193,1,1200000
3919,6838,1,848000
3920,2363,1,2367000
3921,7438,5,1448000
3922,7528,8,1538000
3923,8637,1,2647000
3924,3920,1,927000
3925,2524,9,2528000
3926,2878,9,2882000
3927,6603,4,613000
3928,7825,3,1835000
3929,9871,2,884000
3930,3468,4,475000
3931,8714,4,2724000
3932,7943,7,1953000
3933,1147,1,1151000
3934,7664,3,1674000
3935,8053,10,2063000
3936,2274,6,2278000
3937,8437,9,2447000
3938,1,9,5000
3939,495,8,499000
3940,1202,3,1206000
3941,4081,6,1088000
3942,5663,9,2670000
3943,3520,9,527000
3944,7068,5,1078000
3945,2250,7,2254000
3946,7044,7,1054000
3947,8439,5,2449000
3948,1325,4,1329000
3949,3131,5,138000
3950,2685,8,2689000
3951,8875,3,2885000
3952,8514,3,2524000
3953,6585,1,595000
3954,3437,10,444000
3955,1170,5,1174000
3956,8195,10,2205000
3957,7979,8,1989000
3958,9576,3,589000
3959,485,4,489000
3960,5518,6,2525000
3961,1688,8,1692000
3962,5894,2,2901000
3963,4656,7,1663000
3964,7577,1,1587000
3965,1123,7,1127000
3966,4996,5,2003000
3967,4669,8,1676000
3968,3079,7,86000
3969,8685,3,2695000
3970,5835,9,2842000
3971,111,6,115000
3972,4514,8,1521000
3973,6164,8,174000
3974,1145,6,1149000
3975,2535,6,2539000
3976,1512,2,1516000
3977,4747,2,1754000
3978,3199,1,206000
3979,3901,3,908000
3980,8366,5,2376000
3981,6903,10,913000
3982,4255,1,1262000
3983,3676,1,683000
3984,9737,8,750000
3985,9245,9,258000
3986,1024,4,1028000
3987,1831,8,1835000
3988,8724,5,2734000
3989,8175,7,2185000
3990,2225,5,2229000
3991,1485,8,1489000
3992,8186,3,2196000
3993,5787,10,2794000
3994,5612,2,2619000
3995,1348,7,1352000
3996,7085,10,1095000
3997,4659,1,1666000
3998,50,10,54000
3999,8554,1,2564000
4000,6098,2,108000
4001,8158,1,2168000
4002,3597,7,604000
4003,2943,6,2947000
4004,8163,10,2173000
4005,3485,2,492000
4006,2193,7,2197000
4007,2206,10,2210000
4008,7235,2,1245000
4009,3964,9,971000
4010,2255,2,2259000
4011,7617,9,1627000
4012,9198,5,211000
4013,4653,4,1660000
4014,8825,8,2835000
4015,1208,2,1212000
4016,256,10,260000
4017,5770,10,2777000
4018,2011,3,2015000
4019,9963,5,976000
4020,4290,2,1297000
4021,2581,3,2585000
4022,6064,8,74000
4023,6566,10,576000
4024,6218,3,228000
4025,2587,3,2591000
4026,62,8,66000
4027,7408,3,1418000
4028,578,6,582000
4029,4970,2,1977000
4030,3294,8,301000
4031,2124,9,2128000
4032,4508,5,1515000
4033,7569,6,1579000
4034,8641,5,2651000
4035,3142,6,149000
4036,1986,4,1990000
4037,7315,4,1325000
4038,3818,9,825000
4039,9704,7,717000
4040,3540,8,547000
4041,966,3,970000
4042,3541,4,548000
4043,5953,7,2960000
4044,5180,5,2187000
4045,7663,6,1673000
4046,5069,6,2076000
4047,5284,9,2291000
4048,7805,2,1815000
4049,9895,9,908000
4050,245,9,249000
4051,7317,1,1327000
4052,6898,4,908000
4053,7630,4,1640000
4054,1281,10,1285000
4055,3332,4,339000
4056,1896,7,1900000
4057,9182,9,195000
4058,9009,1,22000
4059,5618,2,2625000
4060,8110,5,2120000
4061,971,7,975000
4062,4235,9,1242000
4063,825,5,829000
4064,1352,1,1356000
4065,7397,3,1407000
4066,7140,9,1150000
4067,2726,1,2730000
4068,9935,2,948000
4069,4638,5,1645000
4070,7167,4,1177000
4071,4224,7,1231000
4072,7808,10,1818000
4073,3480,1,487000
4074,609,3,613000
4075,9860,4,873000
4076,5523,1,2530000
4077,5798,3,2805000
4078,7295,3,1305000
4079,36,8,40000
4080,3928,1,935000
4081,5865,4,2872000
4082,4883,6,1890000
4083,3101,2,108000
4084,5659,5,2666000
4085,3423,2,430000
4086,4064,1,1071000
4087,8502,5,2512000
4088,795,3,799000
4089,5411,5,2418000
4090,9533,1,546000
4091,5752,6,2759000
4092,2337,8,2341000
4093,4027,10,1034000
4094,7359,1,1369000
4095,3425,9,432000
4096,464,5,468000
4097,8097,3,2107000
4098,4187,3,1194000
4099,704,4,708000
4100,6833,5,843000
4101,8665,10,2675000
4102,8647,6,2657000
4103,6608,2,618000
4104,1853,3,1857000
4105,6476,3,486000
4106,1037,3,1041000
4107,3187,3,194000
4108,9561,10,574000
4109,8375,3,2385000
4110,2032,1,2036000
4111,5397,5,2404000
4112,2508,6,2512000
4113,8631,6,2641000
4114,168,2,172000
4115,6979,3,989000
4116,6378,5,388000
4117,2282,1,2286000
4118,7221,1,1231000
4119,2690,5,2694000
4120,383,7,387000
4121,6364,9,374000
4122,1824,2,1828000
4123,5136,9,2143000
4124,7202,9,1212000
4125,1104,5,1108000
4126,558,2,562000
4127,9294,9,307000
4128,3259,5,266000
4129,2705,9,2709000
4130,97,7,101000
4131,5215,1,2222000
4132,9631,1,644000
4133,3783,4,790000
4134,906,8,910000
4135,9933,7,946000
4136,60,4,64000
4137,9934,10,947000
4138,9407,6,420000
4139,8591,2,2601000
4140,4025,8,1032000
4141,4946,7,1953000
4142,7552,1,1562000
4143,4206,9,1213000
4144,165,9,169000
4145,7562,9,1572000
4146,9708,1,721000
4147,4726,10,1733000
4148,1129,10,1133000
4149,5560,8,2567000
4150,9002,1,15000
4151,3508,3,515000
4152,9694,4,707000
4153,8149,8,2159000
4154,4732,6,1739000
4155,5235,5,2242000
4156,8210,10,2220000
4157,1704,2,1708000
4158,6263,5,273000
4159,7319,1,1329000
4160,8146,2,2156000
4161,1722,9,1726000
4162,9717,1,730000
4163,8046,1,2056000
4164,5946,7,2953000
4165,9096,3,109000
4166,3376,2,383000
4167,4016,1,1023000
4168,4442,1,1449000
4169,5535,10,2542000
4170,3041,2,48000
4171,5346,3,2353000
4172,5805,10,2812000
4173,5220,9,2227000
4174,9949,9,962000
4175,9060,4,73000
4176,5244,10,2251000
4177,4231,1,1238000
4178,9783,1,796000
4179,4774,2,1781000
4180,665,5,669000
4181,5709,3,2716000
4182,7597,5,1607000
4183,5876,5,2883000
4184,8331,4,2341000
4185,4714,4,1721000
4186,8949,2,2959000
4187,3858,7,865000
4188,2110,8,2114000
4189,9820,2,833000
4190,4689,5,1696000
4191,1416,3,1420000
4192,1629,9,1633000
4193,4934,2,1941000
4194,2624,9,2628000
4195,3348,3,355000
4196,6491,8,501000
4197,8464,8,2474000
4198,9387,1,400000
4199,2894,3,2898000
4200,1686,6,1690000
4201,3687,9,694000
4202,2020,2,2024000
4203,6313,8,323000
4204,9036,2,49000
4205,6299,2,309000
4206,1211,7,1215000
4207,6101,1,111000
4208,6304,6,314000
4209,4006,6,1013000
4210,9453,5,466000
4211,7511,8,1521000
4212,3481,3,488000
4213,3490,2,497000
4214,8616,8,2626000
4215,7506,4,1516000
4216,3717,3,724000
4217,380,4,384000
4218,5708,7,2715000
4219,9854,1,867000
4220,1810,9,1814000
4221,451,8,455000
4222,8839,5,2849000
4223,2241,5,2245000
4224,6216,8,226000
4225,1741,5,1745000
4226,9027,5,40000
4227,3500,2,507000
4228,39,8,43000
4229,8343,6,2353000
4230,1413,8,1417000
4231,2875,6,2879000
4232,3789,2,796000
4233,7937,9,1947000
4234,6885,2,895000
4235,369,9,373000
4236,8023,9,2033000
4237,2273,1,2277000
4238,9748,9,761000
4239,560,2,564000
4240,8328,1,2338000
4241,1742,9,1746000
4242,9273,2,286000
4243,8711,7,2721000
4244,2620,10,2624000
4245,3426,5,433000
4246,3482,2,489000
4247,2562,1,2566000
4248,3121,9,128000
4249,6649,6,659000
4250,3433,10,440000
4251,2713,5,2717000
4252,6584,3,594000
4253,6443,9,453000
4254,9767,7,780000
4255,3470,1,477000
4256,5125,4,2132000
4257,4037,4,1044000
4258,751,3,755000
4259,5633,4,2640000
4260,4283,10,1290000
4261,6354,9,364000
4262,6197,5,207000
4263,9489,5,502000
4264,2368,10,2372000
4265,6424,10,434000
4266,5174,1,2181000
4267,9481,7,494000
4268,3230,2,237000
4269,4282,2,1289000
4270,5959,8,2966000
4271,5056,2,2063000
4272,8410,8,2420000
4273,9818,2,831000
4274,899,8,903000
4275,5551,2,2558000
4276,3672,10,679000
4277,1511,4,1515000
4278,1376,4,1380000
4279,6762,8,772000
4280,743,6,747000
4281,7944,4,1954000
4282,3024,2,31000
4283,4402,2,1409000
4284,1726,1,1730000
4285,7016,10,1026000
4286,6053,5,63000
4287,3584,3,591000
4288,9719,3,732000
4289,9523,6,536000
4290,6398,6,408000
4291,9152,1,165000
4292,7972,4,1982000
4293,8808,7,2818000
4294,1189,6,1193000
4295,2518,4,2522000
4296,7819,1,1829000
4297,120,10,124000
4298,2085,3,2089000
4299,4172,4,1179000
4300,4989,1,1996000
4301,2984,2,2988000
4302,8533,1,2543000
4303,1120,1,1124000
4304,319,5,323000
4305,9094,7,107000
4306,5057,10,2064000
4307,3477,8,484000
4308,5152,10,2159000
4309,8706,10,2716000
4310,8495,10,2505000
4311,8377,7,2387000
4312,8282,5,2292000
4313,2940,5,2944000
4314,2189,4,2193000
4315,5508,3,2515000
4316,732,6,736000
4317,6202,9,212000
4318,9553,1,566000
4319,4677,10,1684000
4320,6805,10,815000
4321,4712,2,1719000
4322,5444,7,2451000
4323,8799,2,2809000
4324,4216,5,1223000
4325,5930,9,2937000
4326,43,4,47000
4327,7312,9,1322000
4328,8085,1,2095000
4329,5720,4,2727000
4330,3773,6,780000
4331,252,9,256000
4332,8602,8,2612000
4333,8789,8,2799000
4334,8178,3,2188000
4335,8342,1,2352000
4336,5695,2,2702000
4337,6240,8,250000
4338,2742,8,2746000
4339,2467,5,2471000
4340,5116,1,2123000
4341,5728,4,2735000
4342,215,7,219000
4343,1837,6,1841000
4344,333,5,337000
4345,1822,4,1826000
4346,3505,4,512000
4347,898,10,902000
4348,6446,1,456000
4349,9722,9,735000
4350,8072,10,2082000
4351,2434,2,2438000
4352,4362,2,1369000
4353,9676,10,689000
4354,9997,10,1010000
4355,3775,6,782000
4356,5250,3,2257000
4357,389,2,393000
4358,6305,9,315000
4359,8431,6,2441000
4360,2229,7,2233000
4361,2602,6,2606000
4362,5515,1,2522000
4363,2188,9,2192000
4364,9140,7,153000
4365,2471,2,2475000
4366,1980,1,1984000
4367,9136,10,149000
4368,6706,10,716000
4369,6111,6,121000
4370,3412,9,419000
4371,362,8,366000
4372,4309,5,1316000
4373,4755,4,1762000
4374,8938,7,2948000
4375,337,3,341000
4376,2353,10,2357000
4377,6322,5,332000
4378,4831,8,1838000
4379,8922,5,2932000
4380,1735,9,1739000
4381,699,4,703000
4382,6576,3,586000
4383,7401,3,1411000
4384,6959,8,969000
4385,7702,6,1712000
4386,6720,8,730000
4387,2986,9,2990000
4388,2475,8,2479000
4389,5294,8,2301000
4390,1607,1,1611000
4391,7178,6,1188000
4392,9678,1,691000
4393,6260,4,270000
4394,2600,2,2604000
4395,7951,6,1961000
4396,4681,3,1688000
4397,9004,3,17000
4398,9942,4,955000
4399,9373,8,386000
4400,5867,2,2874000
4401,6289,6,299000
4402,7025,1,1035000
4403,2460,7,2464000
4404,8006,4,2016000
4405,277,10,281000
4406,1724,7,1728000
4407,7474,9,1484000
4408,7551,9,1561000
4409,6976,6,986000
4410,9133,1,146000
4411,4274,7,1281000
4412,5360,10,2367000
4413,9383,8,396000
4414,16,2,20000
4415,4366,6,1373000
4416,8446,5,2456000
4417,4731,7,1738000
4418,3599,9,606000
4419,4762,8,1769000
4420,1925,9,1929000
4421,3314,6,321000
4422,3367,7,374000
4423,2993,6,2997000
4424,3932,6,939000
4425,8107,9,2117000
4426,7480,7,1490000
4427,8527,3,2537000
4428,3770,8,777000
4429,6459,9,469000
4430,2065,10,2069000
4431,7790,8,1800000
4432,9046,10,59000
4433,5165,10,2172000
4434,3636,7,643000
4435,4436,6,1443000
4436,190,5,194000
4437,4444,9,1451000
4438,9448,9,461000
4439,7325,10,1335000
4440,3105,8,112000
4441,9844,1,857000
4442,9790,5,803000
4443,5587,10,2594000
4444,416,3,420000
4445,5131,7,2138000
4446,6270,3,280000
4447,750,6,754000
4448,9918,9,931000
4449,7280,1,1290000
4450,6009,4,19000
4451,3436,6,443000
4452,626,6,630000
4453,6623,5,633000
4454,7634,4,1644000
4455,3411,3,418000
4456,9427,6,440000
4457,8759,7,2769000
4458,2687,3,2691000
4459,6602,7,612000
4460,650,10,654000
4461,2550,1,2554000
4462,4610,10,1617000
4463,5901,2,2908000
4464,9578,3,591000
4465,5969,1,2976000
4466,1880,8,1884000
4467,313,5,317000
4468,483,8,487000
4469,2426,9,2430000
4470,1364,1,1368000
4471,3208,2,215000
4472,5402,9,2409000
4473,930,4,934000
4474,2115,2,2119000
4475,4457,10,1464000
4476,630,10,634000
4477,1779,8,1783000
4478,6824,8,834000
4479,8103,5,2113000
4480,4678,9,1685000
4481,6298,3,308000
4482,3143,3,150000
4483,5485,9,2492000
4484,2330,3,2334000
4485,9749,2,762000
4486,2371,3,2375000
4487,9210,8,223000
4488,9626,1,639000
4489,7105,9,1115000
4490,1372,10,1376000
4491,3140,4,147000
4492,3774,10,781000
4493,8984,8,2994000
4494,542,10,546000
4495,5240,10,2247000
4496,2677,9,2681000
4497,4032,9,1039000
4498,8199,10,2209000
4499,6489,3,499000
4500,9021,10,34000
4501,510,8,514000
4502,5968,9,2975000
4503,2057,5,2061000
4504,3288,2,295000
4505,428,9,432000
4506,4162,7,1169000
4507,9431,7,444000
4508,801,3,805000
4509,1901,7,1905000
4510,6931,2,941000
4511,4400,3,1407000
4512,8071,7,2081000
4513,8156,5,2166000
4514,3388,9,395000
4515,8211,8,2221000
4516,404,3,408000
4517,8445,5,2455000
4518,5334,7,2341000
4519,8367,4,2377000
4520,2254,10,2258000
4521,2402,2,2406000
4522,2457,3,2461000
4523,2183,5,2187000
4524,6414,5,424000
4525,1860,3,1864000
4526,694,7,698000
4527,5400,1,2407000
4528,3220,6,227000
4529,8772,3,2782000
4530,9870,7,883000
4531,9534,10,547000
4532,2861,9,2865000
4533,7985,9,1995000
4534,213,7,217000
4535,5245,6,2252000
4536,6375,8,385000
4537,2748,6,2752000
4538,7766,7,1776000
4539,3872,6,879000
4540,4302,4,1309000
4541,2354,10,2358000
4542,9153,5,166000
4543,1969,1,1973000
4544,9428,8,441000
4545,5779,2,2786000
4546,434,10,438000
4547,5499,5,2506000
4548,9655,3,668000
4549,721,7,725000
4550,8572,6,2582000
4551,4914,6,1921000
4552,4249,9,1256000
4553,3527,5,534000
4554,4423,10,1430000
4555,9622,10,635000
4556,8764,8,2774000
4557,6388,3,398000
4558,3883,7,890000
4559,7556,10,1566000
4560,4873,8,1880000
4561,7289,10,1299000
4562,7179,3,1189000
4563,2644,4,2648000
4564,3074,10,81000
4565,6728,7,738000
4566,1335,9,1339000
4567,7141,8,1151000
4568,6596,1,606000
4569,3417,4,424000
4570,5098,6,2105000
4571,316,2,320000
4572,8173,6,2183000
4573,2736,9,2740000
4574,9927,7,940000
4575,608,4,612000
4576,2012,3,2016000
4577,8416,6,2426000
4578,5047,7,2054000
4579,5606,10,2613000
4580,3699,7,706000
4581,1883,1,1887000
4582,7708,8,1718000
4583,9819,2,832000
4584,6726,5,736000
4585,2812,3,2816000
4586,9840,3,853000
4587,4691,1,1698000
4588,2766,2,2770000
4589,7764,2,1774000
4590,6517,6,527000
4591,2879,4,2883000
4592,5937,9,2944000
4593,2669,5,2673000
4594,3521,6,528000
4595,6960,9,970000
4596,7410,9,1420000
4597,1251,9,1255000
4598,2798,8,2802000
4599,5529,9,2536000
4600,6363,8,373000
4601,9117,4,130000
4602,6884,5,894000
4603,1267,9,1271000
4604,5314,9,2321000
4605,7765,10,1775000
4606,5357,10,2364000
4607,6295,1,305000
4608,5323,8,2330000
4609,4044,9,1051000
4610,6672,7,682000
4611,2573,5,2577000
4612,7343,7,1353000
4613,767,8,771000
4614,3804,6,811000
4615,4875,7,1882000
4616,2315,2,2319000
4617,6764,2,774000
4618,7831,7,1841000
4619,8468,3,2478000
4620,1436,2,1440000
4621,1963,3,1967000
4622,2800,2,2804000
4623,9743,4,756000
4624,8349,3,2359000
4625,2089,10,2093000
4626,4419,4,1426000
4627,2462,5,2466000
4628,1801,5,1805000
4629,7116,3,1126000
4630,4411,7,1418000
4631,7386,3,1396000
4632,1201,3,1205000
4633,1020,4,1024000
4634,1551,5,1555000
4635,7443,7,1453000
4636,1242,5,1246000
4637,7265,9,1275000
4638,7735,6,1745000
4639,4652,2,1659000
4640,7833,10,1843000
4641,7278,5,1288000
4642,2375,10,2379000
4643,3971,10,978000
4644,9007,1,20000
4645,9958,1,971000
4646,9402,7,415000
4647,9215,10,228000
4648,28,2,32000
4649,602,1,606000
4650,5831,7,2838000
4651,7588,5,1598000
4652,8629,6,2639000
4653,4818,5,1825000
4654,8288,4,2298000
4655,4311,8,1318000
4656,7622,1,1632000
4657,3583,4,590000
4658,4660,3,1667000
4659,6180,1,190000
4660,6440,5,450000
4661,2502,3,2506000
4662,5823,7,2830000
4663,3942,5,949000
4664,511,1,515000
4665,3050,5,57000
4666,387,8,391000
4667,9005,2,18000
4668,1594,5,1598000
4669,3997,1,1004000
4670,1613,7,1617000
4671,7029,4,1039000
4672,1809,10,1813000
4673,2718,10,2722000
4674,3716,7,723000
4675,4237,7,1244000
4676,2196,6,2200000
4677,5470,1,2477000
4678,8520,3,2530000
4679,4715,7,1722000
4680,4858,7,1865000
4681,4757,3,1764000
4682,5044,3,2051000
4683,7236,10,1246000
4684,7468,4,1478000
4685,3000,10,7000
4686,7497,2,1507000
4687,8228,3,2238000
4688,6429,9,439000
4689,8419,7,2429000
4690,2708,8,2712000
4691,9530,1,543000
4692,7550,5,1560000
4693,3153,4,160000
4694,6473,1,483000
4695,4164,4,1171000
4696,7974,9,1984000
4697,251,1,255000
4698,2468,10,2472000
4699,8843,3,2853000
4700,4713,2,1720000
4701,7965,4,1975000
4702,6707,8,717000
4703,4486,9,1493000
4704,2598,7,2602000
4705,4079,9,1086000
4706,2954,7,2958000
4707,6328,8,338000
4708,4982,9,1989000
4709,9563,1,576000
4710,2865,8,2869000
4711,7321,5,1331000
4712,6678,9,688000
4713,5719,3,2726000
4714,519,7,523000
4715,6941,4,951000
4716,3507,1,514000
4717,5623,10,2630000
4718,6909,5,919000
4719,6641,7,651000
4720,8562,7,2572000
4721,1234,8,1238000
4722,2306,9,2310000
4723,8928,8,2938000
4724,4966,5,1973000
4725,9174,3,187000
4726,9740,1,753000
4727,8951,9,2961000
4728,7892,6,1902000
4729,9248,7,261000
4730,3724,3,731000
4731,6366,1,376000
4732,2816,1,2820000
4733,4543,1,1550000
4734,9629,8,642000
4735,1795,8,1799000
4736,7293,3,1303000
4737,4666,6,1673000
4738,7042,9,1052000
4739,1168,9,1172000
4740,4510,8,1517000
4741,3870,5,877000
4742,4763,1,1770000
4743,585,10,589000
4744,6466,5,476000
4745,7901,9,1911000
4746,6397,7,407000
4747,6149,9,159000
4748,9176,6,189000
4749,2763,1,2767000
4750,3524,1,531000
4751,1886,8,1890000
4752,5911,1,2918000
4753,9774,2,787000
4754,4634,8,1641000
4755,9069,7,82000
4756,9224,6,237000
4757,9279,10,292000
4758,4657,1,1664000
4759,1730,5,1734000
4760,1683,2,1687000
4761,7505,1,1515000
4762,1560,3,1564000
4763,1979,8,1983000
4764,6468,1,478000
4765,2214,3,2218000
4766,4188,6,1195000
4767,3339,4,346000
4768,2622,2,2626000
4769,7946,8,1956000
4770,8197,2,2207000
4771,8807,8,2817000
4772,8155,8,2165000
4773,1481,4,1485000
4774,6662,4,672000
4775,3570,8,577000
4776,7549,7,1559000
4777,5830,10,2837000
4778,9832,9,845000
4779,9012,5,25000
4780,2787,10,2791000
4781,893,5,897000
4782,5514,10,2521000
4783,4460,2,1467000
4784,8294,1,2304000
4785,7211,4,1221000
4786,3048,5,55000
4787,8250,8,2260000
4788,4879,7,1886000
4789,2187,4,2191000
4790,2750,9,2754000
4791,2042,7,2046000
4792,2167,2,2171000
4793,3674,2,681000
4794,8229,3,2239000
4795,949,1,953000
4796,3531,2,538000
4797,7354,2,1364000
4798,181,7,185000
4799,9777,6,790000
4800,5375,3,2382000
4801,2143,2,2147000
4802,7601,3,1611000
4803,2803,8,2807000
4804,5573,5,2580000
4805,3059,7,66000
4806,8273,10,2283000
4807,4908,10,1915000
4808,4039,6,1046000
4809,9412,10,425000
4810,9882,6,895000
4811,520,6,524000
4812,2299,8,2303000
4813,7301,9,1311000
4814,8180,9,2190000
4815,2006,2,2010000
4816,6817,3,827000
4817,8430,10,2440000
4818,6646,6,656000
4819,9762,3,775000
4820,7884,3,1894000
4821,8712,9,2722000
4822,1841,3,1845000
4823,8614,4,2624000
4824,7541,5,1551000
4825,5168,6,2175000
4826,1923,6,1927000
4827,537,9,541000
4828,9875,4,888000
4829,3343,6,350000
4830,2285,10,2289000
4831,7355,6,1365000
4832,5866,10,2873000
4833,8396,9,2406000
4834,1663,5,1667000
4835,5899,3,2906000
4836,1389,6,1393000
4837,7348,8,1358000
4838,3679,9,686000
4839,307,4,311000
4840,4768,9,1775000
4841,2021,9,2025000
4842,7384,6,1394000
4843,7919,2,1929000
4844,6117,9,127000
4845,5434,9,2441000
4846,3049,2,56000
4847,3344,3,351000
4848,502,5,506000
4849,35,4,39000
4850,1156,5,1160000
4851,91,5,95000
4852,5802,4,2809000
4853,7381,5,1391000
4854,9451,8,464000
4855,183,3,187000
4856,8505,9,2515000
4857,9648,2,661000
4858,3164,9,171000
4859,8974,5,2984000
4860,4884,7,1891000
4861,8183,2,2193000
4862,2826,9,2830000
4863,615,4,619000
4864,2097,4,2101000
4865,9219,1,232000
4866,6079,2,89000
4867,8317,10,2327000
4868,946,6,950000
4869,561,3,565000
4870,6160,6,170000
4871,7420,8,1430000
4872,5403,10,2410000
4873,8877,6,2887000
4874,1977,9,1981000
4875,6591,7,601000
4876,4047,1,1054000
4877,8230,2,2240000
4878,9971,7,984000
4879,4703,8,1710000
4880,7230,8,1240000
4881,9195,3,208000
4882,7184,7,1194000
4883,4644,2,1651000
4884,1825,7,1829000
4885,4038,3,1045000
4886,614,10,618000
4887,4159,8,1166000
4888,5748,1,2755000
4889,3593,3,600000
4890,1257,3,1261000
4891,3831,8,838000
4892,271,10,275000
4893,268,3,272000
4894,1249,6,1253000
4895,1503,10,1507000
4896,9862,4,875000
4897,5745,8,2752000
4898,8722,7,2732000
4899,3081,1,88000
4900,7564,7,1574000
4901,6790,3,800000
4902,8205,6,2215000
4903,6538,5,548000
4904,5643,9,2650000
4905,1216,1,1220000
4906,911,9,915000
4907,7090,2,1100000
4908,3939,2,946000
4909,1694,1,1698000
4910,5850,6,2857000
4911,7322,3,1332000
4912,890,3,894000
4913,1530,9,1534000
4914,764,3,768000
4915,4353,5,1360000
4916,8138,5,2148000
4917,595,8,599000
4918,9807,10,820000
4919,6479,7,489000
4920,7010,9,1020000
4921,6932,1,942000
4922,175,9,179000
4923,3347,1,354000
4924,3235,7,242000
4925,5329,6,2336000
4926,430,3,434000
4927,7860,1,1870000
4928,838,5,842000
4929,7373,2,1383000
4930,8663,4,2673000
4931,9632,7,645000
4932,7794,3,1804000
4933,1264,2,1268000
4934,9712,3,725000
4935,1235,3,1239000
4936,3873,4,880000
4937,9821,5,834000
4938,8259,10,2269000
4939,7284,6,1294000
4940,7366,3,1376000
