ID_NBH,ID_SP,NGAYDANGBANSP
7410,3761,2/21/2021 5:29
7411,9246,5/21/2021 10:04
7412,5020,10/19/2020 12:57
7413,7822,5/15/2020 19:41
7414,4516,5/1/2020 7:07
7415,508,1/5/2020 7:22
7416,7333,10/13/2021 15:44
7417,7802,5/14/2020 2:10
7418,8564,8/5/2021 6:50
7419,4227,12/16/2021 3:12
7420,9673,4/7/2021 19:24
7421,4843,5/10/2020 8:46
7422,9007,5/19/2020 11:23
7423,529,9/24/2021 2:19
7424,8212,2/24/2021 3:26
7425,6823,6/6/2020 23:50
7426,3476,9/29/2020 23:29
7427,8230,5/11/2021 13:12
7428,2648,9/16/2021 1:24
7429,4634,5/30/2021 22:16
7430,9458,5/28/2020 13:44
7431,6271,8/23/2021 8:25
7432,1855,3/9/2021 20:16
7433,8421,5/28/2021 17:52
7434,9564,10/3/2021 14:35
7435,9426,6/4/2021 10:31
7436,4828,11/12/2020 3:54
7437,3196,7/21/2021 3:16
7438,7085,9/30/2020 11:47
7439,2304,8/15/2020 8:59
7440,6877,8/25/2021 15:12
7441,6893,3/24/2021 10:55
7442,5963,3/29/2020 13:56
7443,6579,10/7/2020 18:06
7444,8511,3/16/2020 0:48
7445,6871,8/8/2020 19:02
7446,9367,11/30/2020 17:11
7447,2364,3/19/2020 12:16
7448,3663,3/19/2021 21:45
7449,8239,1/1/2020 13:08
7450,3872,4/29/2021 13:58
7451,9941,10/1/2021 15:13
7452,6996,12/25/2020 14:51
7453,4283,9/14/2021 23:31
7454,3470,7/3/2020 4:58
7455,7063,3/15/2020 21:10
7456,8322,5/11/2021 17:21
7457,4610,4/29/2020 4:31
7458,9295,8/11/2020 9:45
7459,2420,6/18/2021 9:12
7460,9446,1/5/2021 22:48
7461,9351,5/25/2020 13:33
7462,9757,10/20/2021 3:33
7463,3327,8/26/2020 20:33
7464,5262,12/29/2020 11:28
7465,2199,11/1/2021 19:50
7466,9938,1/17/2021 3:45
7467,5404,2/10/2020 17:42
7468,3235,12/9/2020 22:55
7469,9595,5/11/2020 14:06
7470,5199,6/21/2021 21:09
7471,6115,4/21/2021 21:35
7472,9033,9/29/2020 15:11
7473,9025,1/20/2021 14:55
7474,3964,12/16/2020 3:12
7475,6175,7/19/2021 16:10
7476,4591,4/19/2020 4:21
7477,2953,12/10/2020 11:10
7478,6415,3/10/2021 23:29
7479,903,9/16/2020 20:27
7480,7125,2/25/2020 18:47
7481,8824,12/21/2020 20:27
7482,2282,5/26/2020 17:21
7483,4149,12/8/2021 21:03
7484,3588,4/15/2021 20:55
7485,338,6/5/2020 20:59
7486,9754,6/18/2020 18:31
7487,1937,7/28/2021 1:32
7488,7478,10/12/2021 5:00
7489,4511,10/31/2020 22:01
7490,8669,8/25/2020 13:42
7491,8014,9/9/2021 13:47
7492,1587,3/3/2020 10:13
7493,6990,5/1/2020 4:08
7494,5514,5/6/2021 7:56
7495,1177,1/24/2020 15:28
7496,7546,10/9/2020 13:02
7497,4132,12/25/2021 1:05
7498,1335,4/2/2021 19:38
7499,3567,3/8/2021 14:36
7500,7004,10/22/2020 4:43
7501,6193,2/19/2020 10:42
7502,4134,1/27/2021 15:16
7503,5924,12/30/2020 23:31
7504,2020,3/1/2020 4:54
7505,9017,8/29/2020 7:59
7506,1002,5/8/2021 12:10
7507,9628,4/2/2020 7:18
7508,1348,4/14/2020 0:10
7509,9418,10/11/2021 1:21
7510,7074,7/28/2020 20:07
7511,8507,12/3/2021 5:08
7512,3194,9/28/2021 13:30
7513,629,6/29/2020 19:41
7514,7235,7/26/2021 7:28
7515,9312,1/24/2021 14:50
7516,2075,6/10/2020 17:01
7517,6033,12/23/2020 20:46
7518,8525,5/29/2021 5:34
7519,5633,9/17/2020 19:20
7520,6312,8/10/2021 14:10
7521,6266,11/15/2020 11:23
7522,8689,4/17/2021 14:17
7523,7371,7/19/2021 4:59
7524,719,9/4/2021 6:57
7525,762,2/18/2021 10:28
7526,9278,10/18/2020 0:07
7527,1866,1/7/2020 9:08
7528,8998,12/11/2020 13:14
7529,4491,9/6/2021 10:30
7530,2994,11/19/2021 20:29
7531,9041,8/30/2021 10:03
7532,6433,4/13/2020 21:51
7533,8771,3/18/2020 22:14
7534,4435,11/19/2020 21:03
7535,3774,6/14/2021 13:09
7536,791,2/12/2020 8:55
7537,8173,7/10/2021 2:54
7538,3462,10/23/2020 23:22
7539,8344,9/1/2020 5:54
7540,8218,7/13/2021 17:56
7541,6941,10/11/2020 3:41
7542,4388,12/3/2021 7:17
7543,2540,5/6/2021 8:42
7544,6734,5/1/2020 19:17
7545,761,5/19/2020 12:31
7546,3208,5/6/2020 2:47
7547,8294,11/27/2021 2:03
7548,262,9/3/2021 14:59
7549,9516,1/20/2020 14:56
7550,9388,7/16/2020 7:04
7551,1058,12/9/2020 18:08
7552,658,11/4/2021 2:39
7553,9878,7/14/2021 5:14
7554,9572,11/7/2021 18:00
7555,788,4/30/2021 6:46
7556,5575,9/17/2020 15:55
7557,8102,11/23/2021 23:03
7558,590,1/2/2020 22:34
7559,8067,5/14/2021 14:23
7560,2652,12/7/2020 7:21
7561,5179,11/6/2021 1:48
7562,19,2/16/2021 13:39
7563,7349,12/17/2021 22:37
7564,5862,10/15/2020 1:10
7565,1566,11/12/2021 18:58
7566,113,2/5/2021 18:37
7567,5596,11/23/2020 18:40
7568,5741,8/18/2020 8:19
7569,9896,11/9/2020 15:17
7570,2227,4/12/2020 12:31
7571,193,1/19/2020 23:05
7572,1627,12/29/2021 15:46
7573,2036,6/23/2020 20:39
7574,6392,1/17/2020 18:54
7575,6380,10/22/2020 2:59
7576,8178,12/25/2020 18:21
7577,7160,10/30/2021 22:28
7578,6748,1/2/2021 2:34
7579,2059,11/30/2021 7:37
7580,575,2/3/2020 17:25
7581,8001,5/25/2021 20:45
7582,5971,6/3/2020 20:33
7583,7215,8/17/2020 16:07
7584,8584,11/25/2021 8:33
7585,7815,10/21/2021 17:36
7586,1925,12/19/2021 23:16
7587,2465,8/8/2021 11:28
7588,6793,6/3/2021 13:43
7589,1947,8/23/2021 21:04
7590,5060,12/11/2020 10:43
7591,223,4/19/2020 5:06
7592,7556,3/2/2020 9:53
7593,6025,11/19/2020 21:28
7594,8752,9/20/2021 20:38
7595,8738,10/19/2021 18:17
7596,8885,6/12/2021 15:52
7597,4067,4/26/2021 0:29
7598,3536,11/11/2021 7:24
7599,6527,6/5/2021 7:29
7600,6064,2/10/2020 8:49
7601,994,11/24/2021 21:58
7602,7977,2/21/2021 14:51
7603,4203,3/5/2020 13:41
7604,1827,3/30/2021 14:59
7605,3146,11/25/2020 17:56
7606,7406,7/6/2021 6:46
7607,4376,7/29/2021 7:48
7608,6445,6/16/2021 18:41
7609,2571,3/22/2020 1:25
7610,4377,3/11/2020 5:24
7611,3219,10/5/2020 16:43
7612,4313,6/2/2020 1:36
7613,6065,6/25/2020 7:14
7614,647,2/6/2020 15:31
7615,7548,6/3/2020 12:40
7616,9528,5/4/2020 12:42
7617,4064,4/1/2020 5:12
7618,528,5/14/2020 19:51
7619,6804,6/4/2021 19:27
7620,5632,7/29/2020 6:52
7621,3444,12/10/2020 21:04
7622,3093,4/23/2020 13:47
7623,9425,7/17/2021 2:49
7624,8198,4/18/2021 6:14
7625,7514,8/11/2020 7:30
7626,7204,1/3/2021 17:32
7627,7421,10/15/2021 4:34
7628,2149,8/2/2021 23:50
7629,2954,8/11/2021 13:17
7630,1310,8/21/2021 8:20
7631,4905,6/16/2020 23:41
7632,9683,4/14/2020 8:02
7633,6299,1/21/2020 3:39
7634,1691,5/25/2020 15:51
7635,295,1/17/2020 14:12
7636,9492,3/30/2021 4:58
7637,9829,5/24/2021 23:39
7638,1176,8/13/2020 5:51
7639,89,5/28/2021 4:43
7640,8596,11/5/2021 16:23
7641,7827,12/14/2021 12:05
7642,8298,2/5/2020 18:37
7643,9520,4/25/2021 12:13
7644,4616,4/22/2020 15:20
7645,7939,8/14/2020 20:26
7646,2012,9/2/2021 7:41
7647,8134,3/17/2021 3:22
7648,4315,11/24/2020 9:16
7649,2251,8/24/2020 8:11
7650,5743,5/24/2021 14:06
7651,8540,12/3/2020 5:27
7652,6417,7/23/2020 3:15
7653,455,7/12/2021 18:10
7654,2459,11/26/2020 7:13
7655,2810,12/22/2021 23:01
7656,8156,5/2/2020 22:47
7657,6766,12/11/2021 4:53
7658,7760,4/16/2021 7:40
7659,4288,9/22/2020 10:29
7660,8650,6/20/2021 22:28
7661,9236,1/25/2021 6:19
7662,5096,10/3/2021 21:13
7663,3939,7/30/2020 16:09
7664,3131,8/12/2020 4:56
7665,8195,5/19/2020 10:16
7666,7378,1/23/2021 8:35
7667,5067,10/28/2020 6:30
7668,2505,10/6/2020 5:10
7669,8411,4/24/2020 8:20
7670,8058,4/22/2021 21:32
7671,5359,9/13/2020 3:34
7672,9591,10/12/2021 16:38
7673,8502,12/5/2021 3:23
7674,2397,3/31/2020 12:03
7675,4466,12/8/2020 1:22
7676,9735,9/20/2021 5:47
7677,1743,6/23/2021 0:01
7678,4600,10/7/2021 11:07
7679,9257,4/20/2021 20:45
7680,5641,11/5/2021 7:54
7681,2869,10/29/2021 4:35
7682,9921,7/14/2020 9:08
7683,6981,7/20/2021 7:41
7684,9289,5/11/2021 12:54
7685,7312,1/26/2020 7:03
7686,9535,5/29/2020 18:18
7687,2948,10/30/2021 23:49
7688,5227,1/23/2021 11:25
7689,353,5/23/2020 5:34
7690,4921,2/25/2020 8:24
7691,9486,11/2/2021 4:35
7692,4862,8/11/2021 8:02
7693,1062,11/20/2021 5:06
7694,4335,6/3/2020 3:53
7695,3243,2/9/2021 23:27
7696,739,5/2/2020 8:00
7697,8912,2/29/2020 0:19
7698,5749,6/17/2020 15:39
7699,7727,9/25/2021 18:26
7700,3734,3/4/2021 1:20
7701,759,6/13/2021 3:24
7702,5419,4/15/2021 18:05
7703,6013,4/8/2020 11:14
7704,8545,8/6/2021 14:09
7705,5578,8/17/2021 10:43
7706,8652,10/17/2021 3:35
7707,5105,11/19/2021 9:58
7708,241,9/2/2020 2:43
7709,9359,8/15/2020 14:28
7710,2098,2/18/2020 11:34
7711,2627,12/16/2020 19:49
7712,3661,9/23/2021 15:43
7713,59,8/28/2021 23:05
7714,9397,8/3/2021 6:05
7715,3706,5/2/2020 20:24
7716,9234,4/30/2021 22:50
7717,3866,12/27/2021 4:36
7718,5191,5/20/2021 9:02
7719,6956,8/11/2020 23:38
7720,7459,8/30/2021 6:04
7721,7812,2/16/2021 1:44
7722,2852,5/21/2021 13:13
7723,51,11/20/2021 9:12
7724,3489,4/16/2021 1:52
7725,1275,4/6/2020 10:08
7726,2148,7/26/2020 7:06
7727,4722,5/10/2021 21:17
7728,2443,9/9/2021 15:42
7729,7850,12/15/2021 0:05
7730,1761,8/6/2021 23:44
7731,7237,6/22/2021 15:33
7732,8416,3/22/2020 9:03
7733,6210,8/14/2020 17:03
7734,6038,11/20/2021 1:58
7735,8960,8/5/2020 15:10
7736,172,10/22/2020 10:20
7737,660,4/8/2021 12:19
7738,34,3/8/2020 4:14
7739,8286,10/25/2021 16:09
7740,9702,8/20/2021 18:15
7741,6988,6/6/2021 3:17
7742,9903,7/28/2020 22:11
7743,4756,3/7/2021 3:31
7744,1402,3/17/2020 2:42
7745,1155,4/15/2021 18:38
7746,2409,10/28/2021 0:39
7747,8011,2/20/2021 9:23
7748,5104,8/30/2020 9:31
7749,4346,12/26/2020 16:52
7750,7538,12/5/2021 5:51
7751,5090,5/30/2020 23:09
7752,2334,9/1/2020 3:34
7753,3480,2/1/2021 9:42
7754,9258,12/19/2020 12:55
7755,2939,3/29/2020 13:38
7756,5368,5/23/2020 4:32
7757,7081,12/22/2021 8:47
7758,3498,9/29/2020 17:13
7759,9421,11/26/2021 19:30
7760,2376,1/25/2020 22:54
7761,628,1/23/2021 5:13
7762,2155,3/14/2021 16:26
7763,6032,1/29/2020 8:23
7764,2009,1/4/2021 4:46
7765,7403,2/22/2021 9:17
7766,6751,6/19/2021 19:35
7767,5677,1/26/2020 23:22
7768,6182,8/11/2021 22:44
7769,8921,1/15/2020 14:28
7770,7453,4/2/2020 13:39
7771,1517,3/18/2020 1:36
7772,1383,12/23/2020 7:04
7773,9338,7/18/2021 23:00
7774,4745,3/16/2020 19:09
7775,7318,12/17/2020 9:30
7776,7512,11/30/2020 15:16
7777,4114,9/11/2020 0:57
7778,5323,10/19/2021 21:05
7779,1736,2/29/2020 14:46
7780,2035,8/20/2020 14:11
7781,5444,4/15/2020 20:38
7782,1404,6/17/2021 4:57
7783,7026,10/16/2021 19:55
7784,6451,2/22/2020 11:08
7785,9135,3/22/2021 9:23
7786,2133,3/25/2020 4:45
7787,5967,8/17/2020 21:07
7788,2543,2/16/2021 10:24
7789,2228,7/31/2021 14:02
7790,4025,9/24/2020 0:21
7791,1296,4/3/2020 1:44
7792,3911,10/5/2020 5:33
7793,1334,2/22/2021 5:21
7794,1243,3/23/2021 3:03
7795,6006,3/4/2020 13:35
7796,770,11/5/2021 15:30
7797,9035,5/2/2020 10:54
7798,6159,3/15/2020 11:01
7799,2429,10/12/2021 2:49
7800,5933,12/7/2021 13:05
7801,8947,3/20/2020 7:11
7802,7527,5/10/2020 2:00
7803,7486,4/27/2021 11:53
7804,6845,5/29/2021 11:17
7805,5101,2/3/2021 2:04
7806,1649,11/4/2020 21:14
7807,2458,4/6/2021 8:46
7808,9843,4/20/2021 21:49
7809,9891,11/15/2020 8:21
7810,3718,12/2/2020 14:00
7811,1323,10/27/2021 21:59
7812,3928,3/4/2020 14:51
7813,2248,8/27/2020 23:40
7814,8446,9/26/2021 7:31
7815,174,2/12/2021 10:18
7816,5526,12/5/2021 2:21
7817,1907,3/20/2021 20:12
7818,4768,12/10/2020 22:59
7819,4258,1/4/2021 2:55
7820,1595,3/9/2021 18:45
7821,6141,9/24/2021 17:06
7822,3778,5/21/2021 12:08
7823,6666,11/2/2021 1:18
7824,5997,7/2/2021 9:03
7825,2092,3/14/2020 11:59
7826,9191,4/18/2020 1:10
7827,9326,8/31/2020 7:47
7828,8458,2/21/2020 5:11
7829,6964,9/22/2020 21:05
7830,6004,6/24/2021 20:30
7831,8260,11/3/2021 6:10
7832,6810,1/11/2020 7:19
7833,5988,9/26/2021 3:39
7834,5687,8/11/2020 5:15
7835,8951,3/3/2021 19:05
7836,4657,12/15/2020 2:07
7837,4092,6/21/2020 4:22
7838,5075,6/10/2020 13:45
7839,4706,1/18/2021 20:37
7840,2893,5/24/2021 21:19
7841,524,2/26/2020 3:50
7842,1889,11/23/2021 12:51
7843,339,11/21/2021 22:37
7844,6518,11/29/2021 20:44
7845,8070,12/14/2021 1:29
7846,4755,2/19/2020 8:55
7847,2637,6/28/2020 3:29
7848,2778,7/6/2020 20:54
7849,1377,1/29/2020 7:37
7850,1174,2/18/2020 13:47
7851,2010,11/1/2021 6:45
7852,8217,11/10/2020 18:02
7853,4584,4/23/2020 21:47
7854,4838,11/2/2020 21:40
7855,6644,1/25/2021 1:05
7856,9599,6/25/2021 13:38
7857,6134,12/13/2021 7:42
7858,1193,12/16/2021 8:36
7859,3184,12/11/2020 20:12
7860,6621,2/3/2020 12:19
7861,8965,5/15/2020 23:17
7862,5674,10/10/2020 8:21
7863,6863,8/19/2021 6:24
7864,2557,6/29/2021 11:26
7865,8357,9/28/2021 21:45
7866,6553,11/6/2021 17:13
7867,2378,7/2/2020 9:54
7868,4044,3/20/2020 5:04
7869,3096,4/28/2021 5:50
7870,2603,3/27/2020 22:09
7871,9763,11/6/2021 18:52
7872,4512,3/7/2020 23:57
7873,5473,8/24/2021 9:56
7874,1394,11/11/2020 11:41
7875,40,10/13/2020 14:26
7876,4497,11/17/2020 18:31
7877,203,4/8/2021 22:57
7878,6493,6/5/2020 23:37
7879,3669,5/8/2020 3:42
7880,371,1/8/2021 5:14
7881,1221,2/8/2020 21:51
7882,6824,11/7/2020 8:44
7883,1312,6/9/2020 7:23
7884,9965,3/8/2021 1:35
7885,3781,11/18/2021 21:54
7886,8715,2/1/2021 16:48
7887,4072,12/20/2021 16:15
7888,2338,3/26/2020 20:25
7889,6017,10/5/2021 20:21
7890,3889,8/9/2021 16:54
7891,6769,7/31/2020 21:51
7892,7981,7/18/2020 15:09
7893,8213,4/12/2020 23:22
7894,2819,8/24/2021 0:35
7895,860,6/26/2020 6:10
7896,8983,12/9/2021 22:19
7897,7882,2/4/2021 0:50
7898,4379,10/7/2020 7:11
7899,9101,5/27/2020 17:15
7900,3592,10/13/2021 3:52
7901,7833,3/12/2021 21:34
7902,9371,7/16/2021 5:10
7903,9648,8/21/2021 16:34
7904,2511,3/16/2020 11:25
7905,3754,5/8/2020 17:03
7906,8716,7/4/2020 18:55
7907,2341,7/23/2021 3:47
7908,1978,7/1/2021 12:17
7909,6037,5/23/2020 18:38
7910,2771,1/23/2020 22:37
7911,3713,5/14/2020 22:24
7912,9480,8/31/2021 2:44
7913,7503,4/21/2021 23:28
7914,9567,5/9/2021 23:11
7915,9954,4/17/2020 6:53
7916,5975,2/24/2020 11:52
7917,2128,8/3/2021 17:19
7918,4039,1/17/2021 16:35
7919,3252,12/23/2020 17:06
7920,9231,5/11/2020 5:03
7921,5890,1/4/2020 22:18
7922,563,5/22/2020 9:12
7923,3691,10/10/2021 7:24
7924,3743,5/26/2021 0:12
7925,4968,3/1/2021 20:59
7926,280,7/4/2021 21:29
7927,6525,9/19/2020 1:52
7928,103,11/5/2021 5:06
7929,98,4/28/2020 18:57
7930,8167,7/22/2020 10:59
7931,2924,6/3/2020 5:07
7932,2078,5/7/2021 9:26
7933,9466,12/3/2020 9:52
7934,4419,6/3/2020 2:10
7935,8565,4/6/2021 15:57
7936,6325,12/26/2020 15:12
7937,2211,10/30/2021 2:17
7938,6975,7/1/2020 21:32
7939,2097,12/12/2021 17:00
7940,1337,8/18/2021 2:52
7941,981,4/15/2020 1:11
7942,1976,9/28/2020 5:37
7943,4106,12/1/2021 18:59
7944,8249,4/1/2020 6:24
7945,8300,4/19/2021 18:28
7946,5484,1/21/2020 1:06
7947,390,4/26/2021 20:53
7948,4858,10/3/2021 8:22
7949,539,9/3/2020 1:08
7950,4228,12/10/2020 0:52
7951,5436,6/9/2020 13:00
7952,8966,7/5/2021 20:21
7953,7590,5/4/2021 4:32
7954,956,9/7/2021 12:50
7955,2596,12/23/2020 7:31
7956,1680,4/2/2020 17:51
7957,6780,7/1/2021 18:48
7958,1523,11/14/2020 10:26
7959,3125,8/3/2020 11:34
7960,4216,2/20/2021 7:52
7961,8512,8/4/2020 8:27
7962,8241,2/20/2021 12:02
7963,7070,3/19/2020 22:45
7964,9915,9/2/2020 22:16
7965,9988,10/18/2021 7:08
7966,4177,4/17/2020 23:13
7967,4735,6/24/2021 13:58
7968,4264,7/11/2021 18:31
7969,424,8/25/2020 3:21
7970,5870,10/15/2020 13:35
7971,8060,12/1/2020 19:02
7972,5989,2/22/2021 18:15
7973,2876,6/3/2021 22:01
7974,2392,1/20/2020 6:57
7975,5133,10/5/2020 16:49
7976,641,3/1/2020 23:18
7977,2207,8/10/2020 14:10
7978,5109,12/17/2020 17:04
7979,2135,12/27/2021 6:28
7980,749,8/27/2020 18:11
7981,4495,7/19/2020 3:14
7982,6534,5/6/2020 21:36
7983,4278,5/24/2021 16:58
7984,9980,7/3/2020 1:34
7985,7618,12/31/2020 1:13
7986,3279,1/11/2020 7:22
7987,6562,9/22/2020 6:37
7988,7408,1/3/2020 18:02
7989,3170,1/20/2021 13:05
7990,2825,4/7/2020 23:26
7991,5446,8/3/2021 17:27
7992,5450,9/2/2021 4:13
7993,7808,2/5/2021 3:58
7994,777,5/22/2021 10:26
7995,3670,4/15/2020 5:37
7996,3676,1/6/2020 13:14
7997,8419,11/10/2021 10:17
7998,5195,12/2/2021 2:53
7999,7479,10/28/2021 19:06
8000,3239,4/17/2020 5:26
8001,4741,9/24/2020 8:43
8002,7054,12/22/2021 1:14
8003,5486,7/28/2021 2:05
8004,7228,8/14/2021 3:57
8005,7047,8/17/2020 19:36
8006,8089,7/11/2020 14:04
8007,2980,4/12/2020 0:44
8008,7256,4/27/2020 16:59
8009,2784,10/29/2020 8:42
8010,8151,2/7/2021 12:43
8011,2005,11/12/2021 9:17
8012,7735,9/30/2020 12:37
8013,79,10/24/2021 14:21
8014,1888,7/29/2020 13:57
8015,299,9/7/2021 8:18
8016,3625,5/31/2020 21:51
8017,2636,6/14/2020 18:08
8018,9497,5/22/2020 5:20
8019,3570,8/1/2020 4:16
8020,4831,1/16/2020 7:31
8021,336,10/9/2020 1:19
8022,5369,10/23/2021 15:48
8023,4677,1/21/2020 21:12
8024,5174,11/14/2020 1:22
8025,8830,9/28/2020 16:00
8026,3127,11/22/2020 21:40
8027,1449,5/30/2020 13:19
8028,540,2/26/2021 7:37
8029,2361,5/11/2021 7:47
8030,350,6/18/2021 12:13
8031,5583,5/26/2021 5:15
8032,6502,3/29/2020 11:17
8033,6667,12/5/2020 6:20
8034,2935,7/16/2021 19:00
8035,5068,5/2/2020 3:03
8036,2416,7/11/2021 16:25
8037,3272,10/29/2020 11:45
8038,8079,3/11/2021 13:47
8039,348,10/18/2020 14:40
8040,9875,1/25/2021 8:13
8041,7615,5/29/2020 23:30
8042,5754,7/19/2020 1:36
8043,2452,1/6/2021 13:09
8044,3929,5/4/2021 2:55
8045,8661,6/2/2020 0:08
8046,9716,9/13/2020 3:09
8047,6851,6/8/2020 9:01
8048,6154,6/19/2020 1:40
8049,6001,1/25/2021 22:10
8050,1220,1/18/2021 13:35
8051,5769,3/25/2021 13:25
8052,4537,9/12/2020 14:47
8053,9382,11/12/2021 22:49
8054,9460,7/29/2021 11:57
8055,654,7/1/2020 3:23
8056,8161,5/3/2021 2:55
8057,4635,3/27/2021 15:24
8058,8257,6/28/2020 15:00
8059,1938,8/25/2021 4:17
8060,5874,5/28/2020 6:06
8061,3144,4/25/2021 14:32
8062,3049,6/21/2021 0:25
8063,4799,1/17/2021 3:17
8064,1044,2/22/2020 5:59
8065,3191,3/7/2020 10:49
8066,1697,8/27/2020 9:32
8067,9471,3/18/2021 21:03
8068,2750,3/8/2020 19:07
8069,3187,1/7/2021 18:40
8070,2454,1/11/2020 14:03
8071,5326,1/14/2020 1:13
8072,7144,8/5/2021 15:22
8073,4217,11/7/2020 20:09
8074,3747,9/13/2021 1:44
8075,8858,1/27/2021 8:29
8076,2188,11/24/2020 21:38
8077,2647,4/23/2021 2:26
8078,8614,10/30/2021 8:01
8079,3789,12/2/2021 0:38
8080,3821,8/16/2021 23:44
8081,1876,7/3/2020 3:42
8082,6974,12/16/2021 19:45
8083,2553,10/12/2020 18:43
8084,4075,9/9/2020 5:31
8085,7276,4/14/2020 19:15
8086,2796,7/20/2021 14:21
8087,7210,10/3/2020 8:43
8088,5773,10/26/2020 2:37
8089,6103,8/24/2021 22:42
8090,3241,9/22/2020 10:37
8091,1070,5/27/2021 11:38
8092,2315,4/11/2020 5:25
8093,6424,3/8/2021 23:36
8094,1902,5/23/2020 17:31
8095,6915,3/11/2021 17:39
8096,2896,10/11/2021 20:09
8097,2822,12/27/2021 2:40
8098,8708,6/20/2021 5:14
8099,3121,9/2/2021 5:05
8100,3079,8/29/2021 11:23
8101,147,6/15/2021 18:49
8102,6265,10/11/2021 14:37
8103,9768,9/21/2020 17:59
8104,1347,2/19/2021 6:27
8105,6340,8/12/2020 9:01
8106,2468,1/24/2021 4:32
8107,9944,2/24/2020 6:56
8108,3694,6/2/2021 15:26
8109,9282,4/1/2021 8:33
8110,1857,8/28/2021 7:32
8111,1478,12/6/2020 7:21
8112,7383,6/24/2020 0:11
8113,3618,5/12/2020 11:02
8114,8333,8/18/2020 6:12
8115,9995,8/3/2020 0:56
8116,140,3/5/2020 16:12
8117,1141,11/4/2021 7:58
8118,4522,7/14/2020 21:26
8119,5915,3/28/2021 16:17
8120,2099,2/13/2021 14:02
8121,8181,6/7/2021 3:59
8122,834,1/8/2020 5:06
8123,941,5/16/2021 4:50
8124,5259,6/10/2020 21:33
8125,9608,9/5/2021 9:23
8126,3086,7/3/2020 21:20
8127,5258,12/14/2021 18:19
8128,8336,4/16/2020 18:18
8129,9264,5/15/2021 12:01
8130,9368,5/19/2020 23:40
8131,5713,7/12/2021 9:57
8132,5074,4/22/2020 11:01
8133,978,6/3/2021 3:28
8134,9532,4/21/2021 10:27
8135,9129,4/6/2020 10:33
8136,6589,9/13/2020 22:42
8137,6168,12/27/2020 22:48
8138,1726,10/28/2021 11:21
8139,7834,11/18/2020 7:53
8140,5957,7/25/2020 5:48
8141,7384,3/11/2020 1:13
8142,2655,1/16/2021 2:54
8143,4601,9/4/2020 16:23
8144,6267,10/11/2020 16:37
8145,9979,5/5/2021 4:16
8146,4411,1/11/2021 18:51
8147,3060,8/26/2020 12:02
8148,8941,2/22/2021 1:56
8149,1677,12/26/2020 16:56
8150,5690,9/12/2021 9:32
8151,4669,1/3/2021 12:55
8152,4087,10/5/2021 14:04
8153,3097,9/21/2020 1:09
8154,6471,7/1/2021 2:42
8155,8793,4/1/2020 2:03
8156,7,3/3/2020 15:43
8157,5704,12/1/2021 8:16
8158,3499,12/30/2020 1:11
8159,8226,9/4/2020 5:15
8160,5907,3/19/2020 13:45
8161,245,11/10/2020 20:54
8162,9604,7/25/2021 10:08
8163,5126,5/14/2020 13:24
8164,7906,1/24/2020 14:14
8165,2904,7/8/2020 0:07
8166,986,6/17/2020 14:58
8167,526,9/8/2021 7:47
8168,6545,2/25/2020 17:25
8169,6054,7/11/2021 0:56
8170,2168,1/6/2020 23:44
8171,7208,7/19/2021 19:07
8172,604,1/17/2021 22:04
8173,5503,4/8/2021 7:12
8174,9255,9/16/2021 7:59
8175,2040,3/31/2020 5:36
8176,7314,2/20/2020 21:45
8177,8008,1/23/2020 11:19
8178,9905,12/5/2020 3:41
8179,3868,9/8/2021 16:33
8180,5983,6/14/2020 0:03
8181,1964,2/14/2020 1:00
8182,656,7/12/2021 3:35
8183,9074,3/26/2020 12:57
8184,6201,5/30/2021 23:55
8185,7879,11/7/2020 7:30
8186,5182,12/1/2021 10:44
8187,6113,9/4/2021 20:36
8188,1770,11/27/2021 17:37
8189,9607,3/19/2020 1:44
8190,8092,2/27/2020 5:34
8191,8012,7/31/2021 14:27
8192,6594,12/22/2020 15:26
8193,8639,9/17/2020 10:01
8194,231,9/7/2020 17:46
8195,1484,11/2/2021 13:18
8196,45,10/4/2021 8:57
8197,9661,9/9/2021 14:05
8198,9333,5/15/2021 9:56
8199,8766,2/12/2020 11:44
8200,1444,4/12/2020 1:41
8201,9448,5/31/2021 14:20
8202,3775,4/19/2021 13:47
8203,4205,8/25/2020 19:20
8204,1327,12/28/2020 17:00
8205,5671,8/16/2021 12:56
8206,8762,2/20/2020 12:45
8207,9967,5/27/2021 7:37
8208,197,11/8/2020 5:22
8209,490,3/23/2021 22:39
8210,5320,9/6/2020 10:11
8211,2045,6/27/2020 6:32
8212,6576,10/7/2020 3:46
8213,9121,4/29/2020 22:23
8214,6625,12/2/2020 6:00
8215,8611,7/23/2021 19:38
8216,8359,3/13/2020 21:24
8217,4147,10/11/2020 6:00
8218,932,11/4/2021 7:45
8219,2489,1/29/2021 18:24
8220,1011,12/31/2021 8:27
8221,1723,2/7/2021 14:30
8222,2692,3/16/2021 14:52
8223,5468,2/27/2021 3:18
8224,1599,3/14/2021 12:45
8225,1936,5/10/2020 1:08
8226,9657,9/18/2020 15:45
8227,2878,12/13/2020 4:19
8228,470,10/1/2021 16:46
8229,83,9/4/2020 17:40
8230,2988,9/17/2021 15:45
8231,8267,3/5/2020 12:16
8232,4061,7/10/2021 0:14
8233,3769,9/22/2020 5:50
8234,7798,10/15/2020 3:29
8235,10000,6/23/2020 14:55
