ID_PO,ID_SP,MABACKORDER,SOLUONG,DONGIA
7988,4810,603429700,1,1817000
7989,2517,581796623,9,2521000
7990,2326,606252598,5,2330000
7991,9522,382767238,6,535000
7992,6713,964464165,1,723000
7993,9426,454842837,9,439000
7994,1046,299952889,8,1050000
7995,6574,15816307,5,584000
7996,3375,238046891,7,382000
7997,2098,458642811,5,2102000
7998,7336,527619940,9,1346000
7999,6268,567008435,8,278000
8000,8490,235333753,4,2500000
8001,4192,751357178,2,1199000
8002,8052,943918777,2,2062000
8003,5580,799302541,8,2587000
8004,653,305310964,4,657000
8005,6652,341015372,10,662000
8006,8489,852648796,1,2499000
8007,3530,819802444,4,537000
8008,6228,616876018,5,238000
8009,3934,468518962,7,941000
8010,3422,570378145,6,429000
8011,7225,564924725,8,1235000
8012,5638,94862448,5,2645000
8013,2547,359628052,10,2551000
8014,1356,178485102,10,1360000
8015,2152,732562030,1,2156000
8016,7471,260596172,8,1481000
8017,8692,400401752,2,2702000
8018,7982,246561206,4,1992000
8019,6158,361733082,7,168000
8020,6936,391629911,9,946000
8021,985,486097541,9,989000
8022,8234,743723623,6,2244000
8023,5561,882728545,8,2568000
8024,7129,729875713,7,1139000
8025,594,657496333,8,598000
8026,4986,753296109,7,1993000
8027,1134,624419565,10,1138000
8028,5761,287029033,5,2768000
8029,6737,363629822,6,747000
8030,4062,39161423,8,1069000
8031,9147,397558742,8,160000
8032,7035,773781239,9,1045000
8033,1970,488051932,8,1974000
8034,789,581009831,3,793000
8035,2483,441275729,9,2487000
8036,2270,159301833,8,2274000
8037,8653,636310146,8,2663000
8038,4615,565073530,8,1622000
8039,2661,241864675,7,2665000
8040,4363,402417600,6,1370000
8041,5566,521657073,10,2573000
8042,2629,384624373,8,2633000
8043,814,140467952,5,818000
8044,9109,967840057,6,122000
8045,1493,215531750,9,1497000
8046,9352,216826794,3,365000
8047,6474,263260595,7,484000
8048,1647,622739584,4,1651000
8049,7817,853124626,7,1827000
8050,1860,733873372,4,1864000
8051,8399,905017095,1,2409000
8052,1618,136491811,2,1622000
8053,3995,805544323,4,1002000
8054,3329,821902861,4,336000
8055,3157,778814956,1,164000
8056,1438,930547463,9,1442000
8057,3232,657565507,2,239000
8058,3890,743313617,7,897000
8059,435,393118582,10,439000
8060,2407,383602775,4,2411000
8061,2533,992327180,6,2537000
8062,8622,33341443,8,2632000
8063,8886,211384383,7,2896000
8064,978,426616985,5,982000
8065,3475,864065797,1,482000
8066,5834,877790983,8,2841000
8067,1360,44161913,1,1364000
8068,5092,45666581,3,2099000
8069,758,195116909,5,762000
8070,7670,448214114,10,1680000
8071,3812,580774556,8,819000
8072,5497,934893411,6,2504000
8073,6217,953477934,5,227000
8074,5736,145324881,2,2743000
8075,4284,330699955,2,1291000
8076,9048,159666164,4,61000
8077,2755,416953738,3,2759000
8078,2647,620446546,4,2651000
8079,4697,769283211,5,1704000
8080,3317,572533292,1,324000
8081,6028,977789310,1,38000
8082,1268,751078258,1,1272000
8083,1075,721826350,8,1079000
8084,7582,240295261,1,1592000
8085,3705,843095772,4,712000
8086,7405,359093253,1,1415000
8087,9044,731821122,4,57000
8088,4510,898380216,1,1517000
8089,8696,73226748,5,2706000
8090,3211,520207440,8,218000
8091,5451,94562867,7,2458000
8092,7028,312080655,7,1038000
8093,5739,479109238,1,2746000
8094,5115,168370658,3,2122000
8095,2480,104749478,1,2484000
8096,1460,213506732,4,1464000
8097,5429,180738051,8,2436000
8098,2404,966735808,5,2408000
8099,4322,489464832,2,1329000
8100,4735,386792552,7,1742000
8101,7125,377116883,10,1135000
8102,4802,420575351,2,1809000
8103,6036,636218210,8,46000
8104,5794,730035531,3,2801000
8105,2162,259920757,4,2166000
8106,554,891095249,5,558000
8107,3927,570114170,8,934000
8108,9387,333972814,8,400000
8109,6545,962372070,3,555000
8110,1695,832273260,8,1699000
8111,445,508263081,1,449000
8112,5353,448937637,1,2360000
8113,6401,NULL      ,10,411000
8114,8739,683900907,5,2749000
8115,4044,940060978,6,1051000
8116,1505,976048138,7,1509000
8117,662,171485256,3,666000
8118,731,24688370,5,735000
8119,208,97929670,10,212000
8120,7173,11675280,4,1183000
8121,6961,751841808,3,971000
8122,7898,824480982,1,1908000
8123,517,899696911,8,521000
8124,295,838796635,2,299000
8125,2716,977200020,10,2720000
8126,1918,209965212,9,1922000
8127,1062,459270140,5,1066000
8128,3270,435605224,2,277000
8129,8826,727241706,4,2836000
8130,8398,662349306,9,2408000
8131,9584,387362574,7,597000
8132,934,804080526,8,938000
8133,4010,180887568,7,1017000
8134,6507,965945317,3,517000
8135,9145,780318872,8,158000
8136,2106,791310537,7,2110000
8137,9867,157086335,9,880000
8138,3712,652617282,6,719000
8139,3711,738975811,5,718000
8140,7005,51098578,9,1015000
8141,803,931731608,6,807000
8142,2329,455989738,1,2333000
8143,8015,30486624,6,2025000
8144,5836,131216407,9,2843000
8145,8961,356592435,1,2971000
8146,4639,526004829,3,1646000
8147,5921,863729898,9,2928000
8148,3743,325733521,4,750000
8149,3738,636348014,7,745000
8150,4614,652102330,2,1621000
8151,3167,977506729,5,174000
8152,1214,455662729,4,1218000
8153,9966,609017782,7,979000
8154,7941,233556625,7,1951000
8155,7088,922330354,7,1098000
8156,688,285392925,4,692000
8157,8970,6905850,8,2980000
8158,5376,984846060,1,2383000
8159,9015,509448424,9,28000
8160,2022,963530703,9,2026000
8161,3244,360775804,1,251000
8162,1835,238892978,10,1839000
8163,2401,483787824,1,2405000
8164,1635,NULL      ,1,1639000
8165,1042,115109411,6,1046000
8166,2685,125958985,2,2689000
8167,5212,961833028,3,2219000
8168,1997,191010701,1,2001000
8169,7868,851046652,5,1878000
8170,1198,465227231,1,1202000
8171,7092,770779519,5,1102000
8172,8869,156457345,8,2879000
8173,2465,371928174,8,2469000
8174,2986,644714301,4,2990000
8175,2970,79463842,2,2974000
8176,116,280087096,1,120000
8177,2472,503571936,1,2476000
8178,4295,178996606,4,1302000
8179,9221,421455618,1,234000
8180,1672,117029607,6,1676000
8181,5647,326131016,7,2654000
8182,4315,368332715,3,1322000
8183,1996,687545775,2,2000000
8184,329,653729647,10,333000
8185,26,271817227,6,30000
8186,4641,95697974,3,1648000
8187,4694,862821953,4,1701000
8188,7598,133409703,8,1608000
8189,3273,654341422,8,280000
8190,9753,783030792,1,766000
8191,1852,270823894,5,1856000
8192,6471,711575844,3,481000
8193,9625,286143561,9,638000
8194,4354,410847914,5,1361000
8195,6467,NULL      ,10,477000
8196,10000,152880698,9,1013000
8197,6056,332007944,6,66000
8198,6919,815168967,10,929000
8199,3689,879480229,3,696000
8200,1157,377591466,7,1161000
8201,1057,264527017,8,1061000
8202,1256,77710834,5,1260000
8203,3577,495363375,9,584000
8204,5864,591434153,7,2871000
8205,4677,851025009,5,1684000
8206,6464,258032994,10,474000
8207,690,389987602,1,694000
8208,8555,955652844,8,2565000
8209,1820,43656194,2,1824000
8210,260,313740178,7,264000
8211,9825,874381123,6,838000
8212,6550,293522445,2,560000
8213,8648,910034899,1,2658000
8214,6457,241476233,6,467000
8215,9303,929673523,5,316000
8216,1919,78162572,5,1923000
8217,7611,834024627,10,1621000
8218,2609,9602573,8,2613000
8219,5671,732433429,1,2678000
8220,5110,382528596,3,2117000
8221,5382,16398006,8,2389000
8222,4598,932693914,5,1605000
8223,376,199728708,3,380000
8224,6017,621217646,6,27000
8225,2923,450161618,4,2927000
8226,74,317332294,7,78000
8227,4915,905099426,4,1922000
8228,8106,902396059,1,2116000
8229,6834,708506445,4,844000
8230,3243,979364244,9,250000
8231,6510,276557943,6,520000
8232,4848,730180578,5,1855000
8233,2980,518974493,7,2984000
8234,7504,876747372,8,1514000
8235,425,191510921,7,429000
8236,7404,515831434,3,1414000
8237,9785,933625866,9,798000
8238,6700,148360024,1,710000
8239,9714,552196786,5,727000
8240,8870,215313531,5,2880000
8241,8465,526136177,3,2475000
8242,9165,433430455,10,178000
8243,8136,589293403,10,2146000
8244,9816,269018258,4,829000
8245,2920,257432053,10,2924000
8246,1608,498080784,3,1612000
8247,622,214596035,8,626000
8248,1521,732536170,1,1525000
8249,710,149800481,2,714000
8250,3578,165152937,1,585000
8251,1122,398743212,5,1126000
8252,3354,223968521,2,361000
8253,4075,572687366,9,1082000
8254,7455,419233613,4,1465000
8255,2182,759060771,2,2186000
8256,6633,891939144,4,643000
8257,393,660222088,10,397000
8258,6254,533465123,2,264000
8259,9398,623453819,7,411000
8260,7675,695086601,3,1685000
8261,9691,929896249,9,704000
8262,3706,NULL      ,3,713000
8263,5873,58204256,2,2880000
8264,553,118866015,7,557000
8265,4086,662320306,4,1093000
8266,8026,551971436,7,2036000
8267,8679,608124079,2,2689000
8268,3181,450621225,8,188000
8269,2872,327875148,3,2876000
8270,1930,25022038,9,1934000
8271,6726,98483749,1,736000
8272,9121,81302015,9,134000
8273,4015,809094998,4,1022000
8274,6052,537543709,5,62000
8275,4003,411067329,4,1010000
8276,980,997649123,1,984000
8277,6182,36568173,1,192000
8278,2423,905165350,3,2427000
8279,2807,611093601,3,2811000
8280,9959,957005570,9,972000
8281,6816,544274657,9,826000
8282,9559,857789919,7,572000
8283,1190,119974106,8,1194000
8284,6100,357116874,8,110000
8285,7529,638274584,8,1539000
8286,59,697629924,3,63000
8287,2704,914971354,2,2708000
8288,2291,261053760,2,2295000
8289,5785,726740226,2,2792000
8290,7370,856423738,6,1380000
8291,7058,277865150,2,1068000
8292,8409,187043401,8,2419000
8293,6206,388702004,2,216000
8294,142,425894048,1,146000
8295,7716,500643371,6,1726000
8296,5426,478043731,2,2433000
8297,2249,799103918,8,2253000
8298,4379,238414001,8,1386000
8299,2745,929323912,7,2749000
8300,8931,346934472,1,2941000
8301,4007,230038459,3,1014000
8302,4553,244836581,10,1560000
8303,6115,408608129,2,125000
8304,37,926495209,4,41000
8305,1977,194714496,8,1981000
8306,2841,864590717,2,2845000
8307,1951,853513315,10,1955000
8308,1283,177038787,7,1287000
8309,4420,77209794,1,1427000
8310,5902,717317848,5,2909000
8311,9348,286159275,3,361000
8312,6166,294570578,4,176000
8313,7273,62548384,10,1283000
8314,413,165143412,6,417000
8315,4324,434573149,7,1331000
8316,9961,273316605,3,974000
8317,5763,195936690,9,2770000
8318,3272,531231542,3,279000
8319,5189,364692184,4,2196000
8320,5050,377051395,10,2057000
8321,7534,811615643,4,1544000
8322,2478,176164109,9,2482000
8323,7339,55863340,4,1349000
8324,5358,547113764,10,2365000
8325,5525,4685479,7,2532000
8326,582,792321165,5,586000
8327,7515,240664127,10,1525000
8328,954,469827325,1,958000
8329,7419,182162173,4,1429000
8330,7863,590814524,3,1873000
8331,9084,308215922,9,97000
8332,4021,997355750,5,1028000
8333,2307,211600387,5,2311000
8334,5957,491937898,3,2964000
8335,5207,546784761,6,2214000
8336,2491,461532370,3,2495000
8337,7363,611283172,3,1373000
8338,551,408598555,4,555000
8339,6929,862328169,4,939000
8340,2554,687466136,6,2558000
8341,5140,862896054,5,2147000
8342,6946,424701927,6,956000
8343,6573,974585448,7,583000
8344,7186,678752198,9,1196000
8345,4552,837472622,8,1559000
8346,8958,836442433,5,2968000
8347,2759,565695762,5,2763000
8348,2230,789491378,5,2234000
8349,2435,525738620,1,2439000
8350,7554,577202429,2,1564000
8351,923,387128526,3,927000
8352,1141,721270868,5,1145000
8353,2853,912044917,6,2857000
8354,9662,798171224,1,675000
8355,8585,752059039,10,2595000
8356,2346,795917123,9,2350000
8357,9513,490534393,2,526000
8358,3253,663921681,6,260000
8359,2362,520633322,2,2366000
8360,7807,762088768,7,1817000
8361,4154,204392711,7,1161000
8362,9247,637945514,8,260000
8363,3670,560308454,1,677000
8364,2131,25056954,3,2135000
8365,1567,562988923,1,1571000
8366,8569,757000548,7,2579000
8367,9985,737715731,6,998000
8368,9901,964007945,3,914000
8369,6358,853826804,10,368000
8370,874,68744268,6,878000
8371,7915,408124337,9,1925000
8372,7861,520214550,2,1871000
8373,5086,495484691,7,2093000
8374,6793,164438707,8,803000
8375,8084,279663121,6,2094000
8376,1444,717565829,10,1448000
8377,3849,578548691,7,856000
8378,2342,652185073,1,2346000
8379,2100,821010043,8,2104000
8380,3880,586153180,2,887000
8381,7720,391387261,8,1730000
8382,4251,342147443,8,1258000
8383,6144,712472879,4,154000
8384,6068,888928585,1,78000
8385,525,114602123,1,529000
8386,3284,122229079,7,291000
8387,8582,388033157,5,2592000
8388,1068,599476398,3,1072000
8389,5520,301492461,7,2527000
8390,6306,775505503,6,316000
8391,3120,954686285,9,127000
8392,5642,561798531,5,2649000
8393,5711,108082024,5,2718000
8394,4100,992588674,9,1107000
8395,9804,35682577,2,817000
8396,6070,943519811,4,80000
8397,8550,898322396,7,2560000
8398,4064,766145652,2,1071000
8399,8000,110229239,9,2010000
8400,831,967248365,2,835000
8401,2359,805754294,3,2363000
8402,3503,913249264,6,510000
8403,5562,995424117,7,2569000
8404,9932,320800220,8,945000
8405,2966,NULL      ,6,2970000
8406,2594,239935166,3,2598000
8407,6791,372139944,7,801000
8408,8796,805072989,10,2806000
8409,8609,584895422,8,2619000
8410,927,803560441,7,931000
8411,7831,671942806,3,1841000
8412,5096,181981709,7,2103000
8413,651,456673775,9,655000
8414,156,56788125,8,160000
8415,4390,343775054,9,1397000
8416,6170,410719670,5,180000
8417,2801,80748784,5,2805000
8418,5803,781963437,2,2810000
8419,3571,175141384,2,578000
8420,5196,625077427,1,2203000
8421,1090,588902544,8,1094000
8422,4102,119413000,6,1109000
8423,6418,278777875,4,428000
8424,8216,930236505,10,2226000
8425,6821,136155608,6,831000
8426,2580,NULL      ,4,2584000
8427,2425,553026030,7,2429000
8428,4847,282734854,8,1854000
8429,490,239072687,10,494000
8430,8654,8067751,4,2664000
8431,5195,667737724,5,2202000
8432,7157,776359498,10,1167000
8433,4909,605957909,7,1916000
8434,2312,240073999,9,2316000
8435,8224,754378341,10,2234000
8436,7565,964469001,2,1575000
8437,3811,749973530,9,818000
8438,4378,653027593,5,1385000
8439,5885,292787872,9,2892000
8440,4744,270938610,3,1751000
8441,870,867168198,7,874000
8442,9803,973621617,8,816000
8443,5027,619014552,9,2034000
8444,4827,522220225,7,1834000
8445,7070,105441688,1,1080000
8446,2082,888714693,6,2086000
8447,4980,145087736,7,1987000
8448,1164,652813323,5,1168000
8449,3681,894148399,2,688000
8450,4903,246823362,6,1910000
8451,9930,974068505,9,943000
8452,5747,915145281,3,2754000
8453,3719,180466201,3,726000
8454,1545,139102112,7,1549000
8455,8218,372981095,5,2228000
8456,6508,220440566,5,518000
8457,3275,874171788,1,282000
8458,7674,273195095,7,1684000
8459,5888,148185507,1,2895000
8460,1270,337103800,9,1274000
8461,3613,143126855,2,620000
8462,7697,86069805,9,1707000
8463,3162,734173624,9,169000
8464,8989,354629578,4,2999000
8465,2509,301935223,2,2513000
8466,203,715075199,7,207000
8467,8671,910376982,3,2681000
8468,6220,346893430,9,230000
8469,5130,413086744,6,2137000
8470,8394,101227639,1,2404000
8471,7241,18298661,6,1251000
8472,1308,622211601,3,1312000
8473,9376,603780130,3,389000
8474,9982,563781910,7,995000
8475,2343,861165476,7,2347000
8476,4171,822634706,10,1178000
8477,5629,803483564,7,2636000
8478,6741,787034277,1,751000
8479,9304,529321859,10,317000
8480,9464,42318635,1,477000
8481,2572,730572680,1,2576000
8482,6969,76151796,2,979000
8483,6337,445894400,4,347000
8484,2505,390723665,7,2509000
8485,6836,698095491,3,846000
8486,6146,889442652,7,156000
8487,2420,39459713,10,2424000
8488,7922,769065553,10,1932000
8489,9375,586282208,5,388000
8490,5844,133390459,7,2851000
8491,6851,930037698,1,861000
8492,9732,166645960,3,745000
8493,6387,622241850,1,397000
8494,7710,776026,2,1720000
8495,2025,244761426,10,2029000
8496,5446,64398199,6,2453000
8497,9143,142892766,7,156000
8498,3821,831597273,1,828000
8499,8151,139811366,9,2161000
8500,1847,79842270,2,1851000
8501,6664,977904708,9,674000
8502,8041,954256311,6,2051000
8503,4517,292022081,4,1524000
8504,4155,733281398,5,1162000
8505,153,132222545,5,157000
8506,5198,958367127,9,2205000
8507,1250,447293263,2,1254000
8508,7345,74176173,2,1355000
8509,2806,14484809,4,2810000
8510,6594,108164847,3,604000
8511,7357,844184162,1,1367000
8512,1517,588366477,5,1521000
8513,8534,793187397,10,2544000
8514,5156,233383750,7,2163000
8515,956,282900725,2,960000
8516,7592,14655843,7,1602000
8517,133,775337821,8,137000
8518,5713,842491749,5,2720000
8519,7411,858018728,4,1421000
8520,8494,717142603,9,2504000
8521,2323,955191047,7,2327000
8522,2244,823417023,4,2248000
8523,5546,547705683,7,2553000
8524,8918,556388774,5,2928000
8525,4041,753784376,9,1048000
8526,6873,102544429,8,883000
8527,5542,610792186,6,2549000
8528,7804,683745780,4,1814000
8529,2648,921059465,10,2652000
8530,7986,229612105,3,1996000
8531,4130,728644706,9,1137000
8532,2798,600268261,3,2802000
8533,7512,104179474,9,1522000
8534,2948,157273014,10,2952000
8535,7933,148513726,2,1943000
8536,4760,632349708,4,1767000
8537,3590,786388562,10,597000
8538,6564,632725874,4,574000
8539,3342,224220959,7,349000
8540,7019,507516045,2,1029000
8541,9769,780491161,10,782000
8542,3591,81542944,7,598000
8543,4286,241184045,6,1293000
8544,5035,89168308,2,2042000
8545,4784,150484486,4,1791000
8546,7621,697144090,1,1631000
8547,2789,928011199,6,2793000
8548,9751,860224929,4,764000
8549,9912,219604014,6,925000
8550,3526,858269207,3,533000
8551,4132,704031213,8,1139000
8552,6759,200701910,6,769000
8553,1210,744462852,5,1214000
8554,7822,803217835,9,1832000
8555,7037,376443545,3,1047000
8556,6630,436319368,9,640000
8557,4350,20442238,5,1357000
8558,408,72380917,2,412000
8559,3802,480443977,1,809000
8560,3556,409015233,3,563000
8561,3609,107694971,10,616000
8562,9118,309218257,5,131000
8563,119,963125712,7,123000
8564,2050,791626807,10,2054000
8565,9114,161214464,10,127000
8566,499,935046810,6,503000
8567,1477,171808845,6,1481000
8568,246,432374824,4,250000
8569,1148,223451143,6,1152000
8570,6134,521438747,3,144000
8571,4357,486495764,7,1364000
8572,1271,117122965,6,1275000
8573,9306,865320394,5,319000
8574,9701,651783191,10,714000
8575,9728,781257193,8,741000
8576,9141,718303903,5,154000
8577,3974,659134376,7,981000
8578,4832,567835590,5,1839000
8579,9498,436388033,4,511000
8580,2237,683500721,1,2241000
8581,7073,803086779,6,1083000
8582,301,390231036,2,305000
8583,4527,971225201,5,1534000
8584,3114,566052072,2,121000
8585,7770,792161960,8,1780000
8586,7071,747325619,9,1081000
8587,8179,659064613,6,2189000
8588,2031,7813314,1,2035000
8589,6470,766438130,6,480000
8590,9711,93682063,9,724000
8591,1245,338868068,2,1249000
8592,5154,260222433,7,2161000
8593,3685,14687212,7,692000
8594,1219,625424760,1,1223000
8595,8198,588924096,6,2208000
8596,3617,508241995,8,624000
8597,7299,468188704,2,1309000
8598,1303,967101607,7,1307000
8599,7850,879873992,7,1860000
8600,56,340123371,6,60000
8601,1415,2766565,8,1419000
8602,2276,39510797,10,2280000
8603,6634,714262591,8,644000
8604,918,156290130,5,922000
8605,7917,573230031,3,1927000
8606,1116,73399422,2,1120000
8607,2585,751467412,4,2589000
8608,47,32885354,9,51000
8609,23,577658845,7,27000
8610,1874,486926946,4,1878000
8611,5282,593095332,5,2289000
8612,3601,168872513,10,608000
8613,5795,609553106,10,2802000
8614,9636,53504895,6,649000
8615,1859,740879172,9,1863000
8616,2336,231639464,10,2340000
8617,4067,396053877,10,1074000
8618,7594,75030676,3,1604000
8619,6987,886922358,2,997000
8620,1924,183083577,8,1928000
8621,1579,926407922,2,1583000
8622,4334,NULL      ,2,1341000
8623,6986,676736976,10,996000
8624,222,475661055,7,226000
8625,8546,990133500,6,2556000
8626,9575,755609738,3,588000
8627,939,27512848,7,943000
8628,9515,201425464,1,528000
8629,4518,180203628,7,1525000
8630,3250,636653093,7,257000
8631,9456,127906387,1,469000
8632,8563,694862120,2,2573000
8633,4722,673007517,1,1729000
8634,1797,416943294,3,1801000
8635,3455,64649074,4,462000
8636,8850,33621675,6,2860000
8637,9886,23275967,6,899000
8638,2393,148252048,8,2397000
8639,9521,375831225,8,534000
8640,1363,564532960,2,1367000
8641,3009,99259291,10,16000
8642,7011,73157028,4,1021000
8643,9445,656537271,7,458000
8644,5366,800150943,6,2373000
8645,656,397183085,2,660000
8646,2612,86390104,9,2616000
8647,7759,980063828,6,1769000
8648,3534,889955721,4,541000
8649,4087,310440845,1,1094000
8650,9532,861941891,10,545000
8651,4094,417817760,8,1101000
8652,6575,959037514,1,585000
8653,5924,878286106,7,2931000
8654,506,619398794,10,510000
8655,5338,4383536,6,2345000
8656,6000,83520892,9,10000
8657,7930,600401383,4,1940000
8658,210,450371419,3,214000
8659,8780,24862863,2,2790000
8660,8238,759104420,3,2248000
8661,9420,965762381,1,433000
8662,5771,729826845,4,2778000
8663,7096,594893338,10,1106000
8664,8418,565615157,10,2428000
8665,6393,399364890,1,403000
8666,1568,782544271,1,1572000
8667,7932,660623991,1,1942000
8668,5224,939183622,2,2231000
8669,3261,799625290,8,268000
8670,7909,973006508,10,1919000
8671,600,75037101,1,604000
8672,984,760046870,2,988000
8673,5439,711085948,2,2446000
8674,2293,945726218,7,2297000
8675,5738,218866827,8,2745000
8676,2105,43126295,1,2109000
8677,384,546496697,5,388000
8678,1921,NULL      ,7,1925000
8679,1433,960795622,9,1437000
8680,8596,395696892,3,2606000
8681,6125,93166172,2,135000
8682,1577,330229001,1,1581000
8683,8964,900659610,8,2974000
8684,3123,102047027,8,130000
8685,6118,299247489,5,128000
8686,7632,705467589,6,1642000
8687,1316,91064493,5,1320000
8688,4528,508374373,2,1535000
8689,9857,982912651,10,870000
8690,5109,934304769,6,2116000
8691,514,843011107,9,518000
8692,386,749019435,10,390000
8693,3664,783944493,6,671000
8694,3062,43891629,2,69000
8695,8308,946270956,3,2318000
8696,5128,841699925,7,2135000
8697,2882,303425737,3,2886000
8698,657,638154051,8,661000
8699,7848,30319085,4,1858000
8700,5463,36624451,6,2470000
8701,2134,967078138,7,2138000
8702,8253,567647940,7,2263000
8703,1491,878818026,9,1495000
8704,6062,504441722,8,72000
8705,5279,399013347,6,2286000
8706,7809,657090202,8,1819000
8707,1341,503299457,3,1345000
8708,3176,655974154,1,183000
8709,9020,997476087,2,33000
8710,8057,179762565,10,2067000
8711,3291,170164829,5,298000
8712,8806,669655035,2,2816000
8713,3492,778973262,7,499000
8714,6755,385577795,3,765000
8715,9073,293126435,10,86000
8716,3779,193115183,10,786000
8717,1806,347651405,4,1810000
8718,4438,763653355,5,1445000
8719,1753,446186522,7,1757000
8720,4791,458429929,10,1798000
8721,1873,609499035,3,1877000
8722,8248,477007576,3,2258000
8723,8773,605270666,3,2783000
8724,274,170475123,1,278000
8725,5933,580707606,3,2940000
8726,8126,849454726,7,2136000
8727,4227,622434318,4,1234000
8728,8461,880080716,10,2471000
8729,5039,941830565,10,2046000
8730,4314,257001694,1,1321000
8731,1782,748503316,10,1786000
8732,4310,122880832,3,1317000
8733,2418,611856871,6,2422000
8734,64,156740829,4,68000
8735,3493,39294513,3,500000
8736,7131,487998912,6,1141000
8737,3391,510207550,10,398000
8738,6665,498687390,3,675000
8739,3780,342704695,5,787000
8740,8169,879689872,10,2179000
8741,4876,337114118,5,1883000
8742,7472,803842967,4,1482000
8743,4123,482550227,3,1130000
8744,8972,979596411,3,2982000
8745,5980,617166427,5,2987000
8746,3726,743261334,10,733000
8747,6041,771231334,3,51000
8748,48,370694740,1,52000
8749,1851,320863421,4,1855000
8750,3888,731365578,4,895000
8751,2929,755253278,6,2933000
8752,6396,220978372,2,406000
8753,7390,554519835,10,1400000
8754,9476,841903731,4,489000
8755,2364,39985164,6,2368000
8756,1423,210382407,1,1427000
8757,6717,720682803,2,727000
8758,880,927150513,7,884000
8759,855,810768756,3,859000
8760,3160,286349831,2,167000
8761,9000,34284003,5,13000
8762,2932,925226595,4,2936000
8763,8347,316192689,10,2357000
8764,6110,166553174,5,120000
8765,6408,821318899,2,418000
8766,6083,646458667,9,93000
8767,4042,342877899,4,1049000
8768,7169,160727928,4,1179000
8769,8820,944268958,1,2830000
8770,4368,711279316,10,1375000
8771,7251,591642943,8,1261000
8772,8098,191109409,4,2108000
8773,6145,833745262,10,155000
8774,1504,931891139,5,1508000
8775,5925,73999968,2,2932000
8776,8816,44982203,1,2826000
8777,1094,890479349,2,1098000
8778,5588,709223249,1,2595000
8779,8483,953694587,6,2493000
8780,664,946663781,9,668000
8781,802,713606544,4,806000
8782,8202,334366682,3,2212000
8783,1427,337828194,4,1431000
8784,5982,834673653,4,2989000
8785,7826,309205844,1,1836000
8786,3008,455572932,2,15000
8787,7056,626809915,2,1066000
8788,7352,307825217,6,1362000
8789,3319,298372867,3,326000
8790,9653,76506106,3,666000
8791,9995,665104064,2,1008000
8792,5637,773696932,10,2644000
8793,672,78646286,7,676000
8794,4819,991337379,1,1826000
8795,1180,534745694,5,1184000
8796,8143,542738038,10,2153000
8797,6107,245116465,6,117000
8798,5617,987355563,10,2624000
8799,819,426881234,10,823000
8800,4040,758967985,7,1047000
8801,5048,118779730,5,2055000
8802,9030,471468974,5,43000
8803,29,556223582,3,33000
8804,3754,537877487,4,761000
8805,7897,786345180,7,1907000
8806,9508,88248318,4,521000
8807,4240,279617773,1,1247000
8808,646,97657347,1,650000
8809,7524,366774075,6,1534000
8810,5882,203193385,1,2889000
8811,5042,184603371,6,2049000
8812,5985,667314236,6,2992000
8813,7154,618370612,7,1164000
8814,2365,989952994,8,2369000
8815,3292,155625733,10,299000
8816,5758,624955520,1,2765000
8817,205,755600148,9,209000
8818,9098,927752212,10,111000
8819,5698,500120995,10,2705000
8820,5732,144152255,5,2739000
8821,9187,436819217,9,200000
8822,1954,560331951,1,1958000
8823,2352,890634411,9,2356000
8824,7296,551651554,3,1306000
8825,1365,337460285,8,1369000
8826,9952,451718119,2,965000
8827,7232,361505894,1,1242000
8828,7013,48894947,6,1023000
8829,9417,843232958,4,430000
8830,8498,342677244,5,2508000
8831,929,316546360,6,933000
8832,9050,289579170,8,63000
8833,7138,412721208,5,1148000
8834,530,926640819,10,534000
8835,8379,582139755,2,2389000
8836,6692,57214587,7,702000
8837,3548,527067534,8,555000
8838,4364,989230800,3,1371000
8839,1668,462590909,8,1672000
8840,336,834422192,8,340000
8841,3985,903525480,4,992000
8842,859,999112768,7,863000
8843,5750,721575646,7,2757000
8844,6558,453293833,3,568000
8845,3809,997584401,8,816000
8846,4533,748692753,6,1540000
8847,8567,436442313,1,2577000
8848,5413,866752435,1,2420000
8849,5380,118190494,9,2387000
8850,3790,25687643,3,797000
8851,2772,345230483,6,2776000
8852,6315,607842239,2,325000
8853,7647,701520820,4,1657000
8854,1733,432884222,1,1737000
8855,7945,557223959,9,1955000
8856,3150,605459851,1,157000
8857,5384,910088594,10,2391000
8858,1291,422592319,6,1295000
8859,4817,NULL      ,3,1824000
8860,4258,538597071,7,1265000
8861,9724,778676706,4,737000
8862,4648,142170542,2,1655000
8863,7707,897658437,4,1717000
8864,3572,111757785,2,579000
8865,3431,497262285,3,438000
8866,7049,550394290,5,1059000
8867,631,930724930,6,635000
8868,7268,625675733,9,1278000
8869,5469,327079414,5,2476000
8870,4663,21504108,1,1670000
8871,8099,993785698,1,2109000
8872,1575,47252695,2,1579000
8873,45,950097898,1,49000
8874,1254,72893285,9,1258000
8875,6666,773117560,4,676000
8876,3769,866303885,6,776000
8877,2455,653511117,8,2459000
8878,8322,870692523,8,2332000
8879,388,217885782,8,392000
8880,8883,310626752,1,2893000
8881,3945,400442192,6,952000
8882,7956,833827132,9,1966000
8883,3191,71635893,4,198000
8884,769,527225390,7,773000
8885,1261,607105742,4,1265000
8886,3397,526720375,6,404000
